"","x"
"Astroloma_xerophyllum",44.8145210658586
"Astronium_graveolens",168
"Astrotricha_floccosa",121.528594318854
"Athylium_wallichianum",114.984462858834
"Athyrium_distentifolium",289.517356992633
"Athyrium_filix-femina",121
"Atriplex_calotheca",173.251262621662
"Atriplex_canescens",39.7
"Atriplex_glabriuscula",166.125958496169
"Atriplex_halimus",114.312342749661
"Atriplex_laciniata",163.768739385757
"Atriplex_littoralis",156.080595037053
"Atriplex_micrantha",180.827763355078
"Atriplex_oblongifolia",169.895026413371
"Atriplex_patula",171.610070010556
"Atriplex_pedunculata",141.5
"Atriplex_portulacoides",139
"Atriplex_prostrata",205.421088597452
"Atriplex_rosea",186.941809127867
"Atriplex_sagittata",174.474210128603
"Atriplex_stipitata",120.056108680793
"Atriplex_tatarica",202.105945422786
"Atropa_belladonna",276.353939722234
"Aulax_umbellata",50.3014626264625
"Austrocedrus_chilensis",51
"Avena_barbata",249.49068260745
"Avena_fatua",202.879121761212
"Avena_sativa",201.296994513083
"Avena_sterilis",331.8
"Avena_strigosa",291.4
"Avenula_bromoides",171.527257309152
"Avenula_crassifolia",108.601216333623
"Avenula_pratensis",99.7044652271166
"Avenula_pubescens",203.506158288753
"Avenula_versicolor",131
"Avicennia_alba",65.7
"Avicennia_lanata",48.2
"Azadirachta_indica",126.582278481013
"Azolla_filiculoides",177.982583417592
"Azorella_pedunculata",77.5193798449613
"Baccaurea_parviflora",113.8
"Baccaurea_racemosa",80.2
"Baccaurea_reticulata",87.1000000000001
"Baccharis_angustifolia",105.04202
"Baccharis_arbutifolia",105.263157894737
"Baccharis_pedunculata",164
"Baccharis_pilularis",93.1107875467831
"Bactris_trichophylla",182.455904736324
"Baeckea_crassifolia",29
"Balanites_maughamii",78.8
"Baldellia_ranunculoides",218
"Baldellia_repens",283.8
"Ballota_nigra",210.964451981845
"Bambusa_bambos",160.771704180064
"Banksia_attenuata",35.1715544065856
"Banksia_marginata",56.1622737636175
"Banksia_menziesii",30.9741708410129
"Banksia_ornata",38
"Baptisia_leucophaea",106.26993
"Barbarea_intermedia",235.259741175881
"Barbarea_stricta",433.6
"Barbarea_vulgaris",256.448825304387
"Bartsia_alpina",156.503632721737
"Bassia_scoparia",220.022726098919
"Bauhinia_holophylla",69.93
"Bauhinia_megalandra",342
"Bauhinia_racemosa",121.654501216545
"Bauhinia_variegata",131.233595800525
"Bellis_perennis",264.433935860727
"Bellucia_grossularioides",78.1
"Berberis_ilicifolia",48.6760124610592
"Berberis_trifoliolata",61
"Berberis_vulgaris",129.869718045875
"Berteroa_incana",174.510037380721
"Bertya_cunninghamii",59.1244906696449
"Berula_erecta",121.2
"Beta_vulgaris",205.538039090837
"Betula_alleghaniensis",217
"Betula_davurica",103.626943005181
"Betula_ermanii",158.33577307083
"Betula_glandulosa",158.730158730159
"Betula_humilis",113.527323310373
"Betula_maximowicziana",136.986301369863
"Betula_nana",124.832091867231
