"","taxa","rank","trait","size","age","aic.w.bm","aic.w.ou","aic.w.eb","model.used","mv.modelad","reml.sigsq","var.con","slope.con.var","slope.con.asr","slope.con.nh","ks.dstat"
"72",NA,NA,"seedMass",21,35.832903,"0.00863538134357167","0.988187851022035","0.0031767676343936","OU","3.1527536911235","0.797202797202797","0.667332667332667","0.187812187812188","0.823176823176823","0.651348651348651","0.921078921078921"
"73",NA,NA,"seedMass",23,31.224083,"0.0576549664148398","0.92113500668499","0.0212100269001701","OU","5.32429027637746","0.13986013986014","0.051948051948052","0.497502497502497","0.677322677322677","0.881118881118881","0.145854145854146"
"74",NA,NA,"seedMass",29,32.072648,"0.00010103159413895","0.99986180116161","3.71672442514471e-05","OU","5.73395213303929","0.32967032967033","0.619380619380619","0.397602397602398","0.0679320679320679","0.537462537462537","0.975024975024975"
"75",NA,NA,"seedMass",101,35.102441,"0.000424235273334414","0.999419698875935","0.000156065850730522","OU","21.8218910803573","0.0599400599400599","0.733266733266733","0.00999000999000999","0.203796203796204","0.351648351648352","0.135864135864136"
"76",NA,NA,"seedMass",208,39.545629,"1.62233163584862e-10","0.999999999778086","5.96809324037732e-11","OU","33.1601430714102","0","0.291708291708292","0.011988011988012","0.817182817182817","0.221778221778222","0.031968031968032"
"77",NA,NA,"seedMass",229,34.75492,"2.98295322921833e-16","1","1.09735459187998e-16","OU","34.9884872232382","0.001998001998002","0.537462537462537","0.001998001998002","0.01998001998002","0.4995004995005","0.535464535464535"
"78",NA,NA,"seedMass",21,36.874084,"0.0739958709182884","0.898782723403427","0.0272214056782845","OU","11.704077204449","0.331668331668332","0.843156843156843","0.12987012987013","0.015984015984016","0.253746253746254","0.197802197802198"
"79",NA,NA,"seedMass",45,42.020696,"2.00417988859076e-13","0.999999999999726","7.37289837575358e-14","OU","10.8625205170136","0.37962037962038","0.24975024975025","0.025974025974026","0.611388611388611","0.871128871128871","0.0699300699300699"
"80",NA,NA,"seedMass",144,41.807971,"0.539804126464799","0.198581771967793","0.261614101567408","BM","30.6759715160017","0","0.0739260739260739","0.033966033966034","0.033966033966034","0.00599400599400599","0.473526473526474"
"81",NA,NA,"seedMass",26,42.070931,"0.212051303319783","0.709939725616582","0.0780089710636348","OU","5.06725003353568","0.473526473526474","0.719280719280719","0.115884115884116","0.173826173826174","0.769230769230769","0.517482517482518"
"82",NA,NA,"seedMass",42,30.653326,"0.554162194003952","0.241973221920635","0.203864584075413","BM","6.30999460983745","0.037962037962038","0.135864135864136","0.913086913086913","0.679320679320679","0.587412587412587","0.313686313686314"
"83",NA,NA,"seedMass",52,34.954372,"0.474184805005333","0.351372726004077","0.17444246899059","BM","11.3948293273012","0","0.051948051948052","0.885114885114885","0.123876123876124","0.253746253746254","0.993006993006993"
"84",NA,NA,"seedMass",83,38.887366,"0.420002289486298","0.425488136998353","0.154509573515349","OU","19.9663273443763","0.001998001998002","0.013986013986014","0.0799200799200799","0.123876123876124","0.047952047952048","0.025974025974026"
"85",NA,NA,"seedMass",22,30.857744,"0.255997399005884","0.649826691649293","0.0941759093448232","OU","4.15489155892544","0.435564435564436","0.503496503496504","0.387612387612388","0.287712287712288","0.197802197802198","0.553446553446553"
"86",NA,NA,"seedMass",85,28.571075,"0.371333030242313","0.492061627480272","0.136605342277416","OU","22.2388032846585","0.00599400599400599","0.537462537462537","0.987012987012987","0.145854145854146","0.04995004995005","0.501498501498502"
"87",NA,NA,"seedMass",21,17.87261,"0.53846067241336","0.263450817082577","0.198088510504063","BM","4.24659840302908","0.11988011988012","0.0699300699300699","0.653346653346653","0.293706293706294","0.355644355644356","0.909090909090909"
"88",NA,NA,"seedMass",25,38.046616,"0.365501385358731","0.500038510519648","0.134460104121622","OU","6.18605609891914","0.035964035964036","0.33966033966034","0.599400599400599","0.21978021978022","0.607392607392607","0.461538461538462"
"89",NA,NA,"seedMass",33,40.078958,"0.575344218987075","0.211657194276055","0.21299858673687","BM","12.7207411603916","0.0619380619380619","0.611388611388611","0.0639360639360639","0.047952047952048","0.235764235764236","0.3996003996004"
"90",NA,NA,"seedMass",31,33.640184,"0.42822680775645","0.157535050542099","0.414238141701451","BM","44.6915217858387","0.20979020979021","0.779220779220779","0.12987012987013","0","0.0679320679320679","0.531468531468531"
"91",NA,NA,"seedMass",25,33.018111,"0.50152363193157","0.313976303861305","0.184500064207125","BM","8.50311048108411","0.587412587412587","0.347652347652348","0.817182817182817","0.0879120879120879","0.879120879120879","0.941058941058941"
"92",NA,NA,"seedMass",52,31.011874,"0.0729015056152672","0.90027967660604","0.0268188177786932","OU","7.95525718421102","0.0979020979020979","0.857142857142857","0.937062937062937","0.321678321678322","0.547452547452547","0.225774225774226"
"93",NA,NA,"seedMass",79,36.61875,"0.226302524908368","0.690445807324578","0.0832516677670545","OU","15.462069328197","0","0.201798201798202","0.585414585414585","0.041958041958042","0.135864135864136","0.545454545454545"
"94",NA,NA,"seedMass",70,40.409995,"0.0115406643185291","0.984213781780236","0.00424555390123496","OU","12.212700302182","0","0.001998001998002","0.205794205794206","0.401598401598402","0.835164835164835","0.641358641358641"
"95",NA,NA,"seedMass",21,24.310542,"0.0114486643296086","0.00421170119569698","0.984339634474694","EB","11.3518176860448","0.207792207792208","0.433566433566434","0.877122877122877","0.633366633366633","0.877122877122877","0.20979020979021"
"96",NA,NA,"seedMass",95,40.509867,"0.57515883531291","0.21158896885652","0.21325219583057","BM","22.7609481414642","0","0.171828171828172","0.817182817182817","0.457542457542458","0.217782217782218","0.111888111888112"
"97",NA,NA,"seedMass",44,36.279366,"0.18920862480819","0.741185756356032","0.0696056188357775","OU","15.7456720978979","0.043956043956044","0.789210789210789","0.927072927072927","0.0939060939060939","0.243756243756244","0.0839160839160839"
"98",NA,NA,"seedMass",41,37.545987,"0.0370279139009516","0.949350370977197","0.0136217151218517","OU","35.5840385230271","0.257742257742258","0.253746253746254","0.30969030969031","0","0.677322677322677","0.0599400599400599"
"99",NA,NA,"seedMass",43,39.731377,"0.575247139965804","0.213131316776506","0.211621543257689","BM","11.3557534699661","0","0.00999000999000999","0.883116883116883","0.513486513486514","0.157842157842158","0.517482517482518"
"100",NA,NA,"seedMass",35,16.669764,"0.0673435134964746","0.907882240886045","0.0247742456174799","OU","14.7190950669182","0","0.011988011988012","0.637362637362637","0.013986013986014","0.547452547452547","0.445554445554446"
"101",NA,NA,"seedMass",35,29.916975,"0.00735388829996218","0.989940780741433","0.00270533095860489","OU","6.14044832404004","0.001998001998002","0.011988011988012","0.563436563436563","0.737262737262737","0.585414585414585","0.485514485514486"
"102",NA,NA,"seedMass",124,39.129596,"0.00195983577131449","0.99731918923632","0.000720974992365973","OU","11.5539690186079","0.001998001998002","0.045954045954046","0.267732267732268","0.979020979020979","0.645354645354645","0.835164835164835"
"103",NA,NA,"seedMass",41,39.032312,"0.000650784103375908","0.999109807564109","0.000239408332514737","OU","1.27539321706793","0.337662337662338","0.575424575424575","0.841158841158841","0.993006993006993","0.697302697302697","0.945054945054945"
"104",NA,NA,"seedMass",320,42.100751,"2.02032716845591e-07","0.999999723644751","7.43225319831164e-08","OU","69.0845203338179","0","0","0.371628371628372","0.113886113886114","0.185814185814186","0.00799200799200799"
"105",NA,NA,"seedMass",42,29.949549,"0.552978345639923","0.24359250957821","0.203429144781866","BM","8.06441977661731","0.225774225774226","0.813186813186813","0.22977022977023","0.173826173826174","0.387612387612388","0.775224775224775"
"106",NA,NA,"seedMass",145,42.396562,"0.0969339401406478","0.867406318647836","0.0356597412115167","OU","41.6822135454994","0","0.0779220779220779","0.1998001998002","0.0819180819180819","0.02997002997003","0.461538461538462"
"107",NA,NA,"seedMass",22,39.890783,"0.395810564598164","0.458579596846042","0.145609838555794","OU","12.1185628420009","0.043956043956044","0.387612387612388","0.669330669330669","0.025974025974026","0.813186813186813","0.163836163836164"
"108",NA,NA,"seedMass",26,38.609974,"0.441414406012001","0.396198880657873","0.162386713330126","BM","4.12382267156189","0.317682317682318","0.643356643356643","0.763236763236763","0.22977022977023","0.689310689310689","0.215784215784216"
"109",NA,NA,"seedMass",48,41.384928,"0.0473155841098888","0.935278047996364","0.0174063678937475","OU","11.253050316166","0","0.00799200799200799","0.151848151848152","0.639360639360639","0.331668331668332","0.713286713286713"
"110",NA,NA,"seedMass",558,41.735593,"9.72377828153076e-11","0.999999999866992","3.57703198324346e-11","OU","169.507921008927","0","0.033966033966034","0","0","0.20979020979021","0"
"111",NA,NA,"seedMass",21,27.653281,"0.38775787687335","0.46959429402179","0.14264782910486","OU","4.18608294804616","0.549450549450549","0.325674325674326","0.867132867132867","0.545454545454545","0.16983016983017","0.813186813186813"
"112",NA,NA,"seedMass",62,35.343771,"0.371309599564813","0.49209366031948","0.136596740115707","OU","10.4710286027531","0","0.00599400599400599","0.919080919080919","0.303696303696304","0.111888111888112","0.599400599400599"
"113",NA,NA,"seedMass",28,36.496202,"0.573900813685915","0.211126123031818","0.214973063282268","BM","7.00336000039641","0.123876123876124","0.253746253746254","0.775224775224775","0.365634365634366","0.145854145854146","0.601398601398601"
"114",NA,NA,"seedMass",64,39.977994,"9.69118647699075e-10","0.999999998674368","3.56513890355288e-10","OU","8.24783932637407","0.583416583416583","0.331668331668332","0.243756243756244","0.541458541458541","0.741258741258741","0.805194805194805"
"115",NA,NA,"seedMass",50,36.409961,"0.0457770215119469","0.937382638872695","0.016840339615358","OU","8.10558382895205","0.0939060939060939","0.433566433566434","0.721278721278721","0.155844155844156","0.14985014985015","0.727272727272727"
"116",NA,NA,"seedMass",128,36.671935,"0.000133044682847985","0.999818011359779","4.8943957373203e-05","OU","17.4612715493465","0.001998001998002","0.02997002997003","0.427572427572428","0.657342657342657","0.171828171828172","0.217782217782218"
"117",NA,NA,"seedMass",170,38.449259,"2.4578753536796e-17","1","9.04184173473985e-18","OU","34.8666717796639","0.00599400599400599","0.713286713286713","0","0.537462537462537","0.337662337662338","0.00999000999000999"
"118",NA,NA,"seedMass",68,35.04155,"0.00213878962119579","0.000786795741583211","0.997074414637221","EB","23.0683885847905","0","0.033966033966034","0.02997002997003","0.023976023976024","0.047952047952048","0.0579420579420579"
"119",NA,NA,"seedMass",24,28.702611,"0.00774042597695084","0.989412043735245","0.00284753028780373","OU","3.87645499883529","0.581418581418581","0.769230769230769","0.207792207792208","0.677322677322677","0.509490509490509","0.30969030969031"
"120",NA,NA,"seedMass",44,34.030072,"0.297607556787537","0.592909070061739","0.109483373150724","OU","6.52450242036894","0.035964035964036","0.237762237762238","0.853146853146853","0.411588411588412","0.231768231768232","0.471528471528472"
"121",NA,NA,"seedMass",27,37.256421,"0.0547869331057911","0.925058157822475","0.020154909071734","OU","5.53097479772538","0.0759240759240759","0.511488511488511","0.821178821178821","0.923076923076923","0.983016983016983","0.193806193806194"
"122",NA,NA,"seedMass",106,32.572185,"1.0006394605166e-12","0.999999999998631","3.68111600302895e-13","OU","13.5428095683533","0.001998001998002","0.051948051948052","0.0879120879120879","0.365634365634366","0.455544455544456","0.873126873126873"
"123",NA,NA,"seedMass",71,36.460103,"0.000720108754350533","0.999014980300546","0.000264910945103831","OU","14.7130814280957","0.0839160839160839","0.595404595404595","0.013986013986014","0.123876123876124","0.569430569430569","0.559440559440559"
"124",NA,NA,"seedMass",22,31.329019,"0.0395031244934297","0.945964539286902","0.0145323362196679","OU","11.3171163637986","0.313686313686314","0.891108891108891","0.591408591408591","0.011988011988012","0.943056943056943","0.685314685314685"
"125",NA,NA,"seedMass",29,40.812818,"0.327357581848653","0.552214631915078","0.120427786236269","OU","7.17609046421116","0.003996003996004","0.00999000999000999","0.167832167832168","0.537462537462537","0.977022977022977","0.919080919080919"
"126",NA,NA,"seedMass",172,40.50952,"0.0102045489713353","0.986041443225595","0.00375400780306999","OU","31.6175842904667","0","0","0.213786213786214","0.613386613386613","0.0799200799200799","0.017982017982018"
"127",NA,NA,"seedMass",95,40.064318,"0.0877371989569719","0.879986308119038","0.0322764929239898","OU","18.7065198706597","0.001998001998002","0.023976023976024","0.18981018981019","0.261738261738262","0.32967032967033","0.0839160839160839"
"128",NA,NA,"seedMass",1020,40.862854,"3.02518871657232e-57","1","1.11282702107792e-57","OU","202.885208524168","0","0.001998001998002","0","0.35964035964036","0.633366633366633","0.003996003996004"
"129",NA,NA,"seedMass",53,40.03948,"0.158708461364719","0.78290617161418","0.0583853670211017","OU","12.1153588147583","0.017982017982018","0.133866133866134","0.441558441558442","0.621378621378621","0.231768231768232","0.033966033966034"
"130",NA,NA,"seedMass",52,37.762171,"0.169616364851346","0.767985515233807","0.0623981199148472","OU","7.74799053248061","0.02997002997003","0.0659340659340659","0.883116883116883","0.623376623376623","0.0699300699300699","0.647352647352647"
"131",NA,NA,"seedMass",53,22.400325,"0.0850252417719196","0.883695823441419","0.0312789347866616","OU","6.47785339604282","0.0699300699300699","0.327672327672328","0.879120879120879","0.327672327672328","0.26973026973027","0.387612387612388"
