"taxa","rank","trait","size","age","dic.bm","dic.ou","dic.eb","dicw.bm","dicw.ou","dicw.eb","m.sig.bayes.bm","c.var.bayes.bm","s.var.bayes.bm","s.asr.bayes.bm","s.hgt.bayes.bm","d.cdf.bayes.bm","mv.bayes.bm","mean.diag.bm","m.sig.bayes.ou","c.var.bayes.ou","s.var.bayes.ou","s.asr.bayes.ou","s.hgt.bayes.ou","d.cdf.bayes.ou","mv.bayes.ou","mean.diag.ou","m.sig.bayes.eb","c.var.bayes.eb","s.var.bayes.eb","s.asr.bayes.eb","s.hgt.bayes.eb","d.cdf.bayes.eb","mv.bayes.eb","mean.diag.eb"
"Rosaceae","family","seed_mass",302,82.294047,553.41366734974,527.239801089062,555.706820381479,0.00000207212509608922,0.999997269513873,0.00000065836103103982,0.068,0,0,0,0,0.012,311.949990066343,966,0.366,0,0,0,0,0.008,170.918285388677,817,0.05,0,0,0,0,0.012,299.215255825224,975
"Fabaceae","family","seed_mass",1284,69.142529,2144.46876394765,2041.508719256,2146.57010346707,0.0000000000000000000000439046345898568,1,0.0000000000000000000000153536023352229,0,0,0,0,0,0,851.369444780756,1000,0.008,0,0,0,0,0,613.698716592791,996,0,0,0,0,0,0,915.790394225978,1000
"Polygonaceae","family","seed_mass",81,54.014407,106.534782827548,126.311202070807,101.834405204936,0.0870503811593376,0.00000441952711222798,0.91294519931355,0.716,0.742,0.436,0.33,0.656,0.462,3.6275666580146,642,0.916,0.018,0.16,0.358,0.17,0.126,26.4782940880151,458,0.66,0.664,0.156,0.106,0.206,0.6,8.14298511887673,670
"Aizoaceae","family","seed_mass",72,42.783636,275.693575514609,224.849244988549,278.055782988968,0.00000000000910529263673713,0.9999999999881,0.00000000000279477643437732,0.77,0,0,0.06,0,0.06,113.646419334284,615,0.996,0.002,0.116,0.806,0.348,0.47,23.814947674611,498,0.826,0,0,0.034,0,0.042,118.742925018674,587
"Caryophyllaceae","family","seed_mass",132,50.604913,213.196745204941,192.4790451884,214.805028439601,0.0000317094470318189,0.999954101467603,0.0000141890853648646,0.4,0.006,0,0.006,0,0.544,38.1124460467443,800,0.962,0.026,0.058,0.354,0.752,0.46,14.5205260373236,481,0.458,0.002,0,0.002,0,0.552,44.4658163886919,771
"Amaranthaceae","family","seed_mass",170,38.449259,389.253985464087,314.807761382438,391.63896757568,0.0000000000000000682665320839239,1,0.0000000000000000207164604950776,0.004,0,0,0,0,0.04,253.619806071517,998,0.84,0.004,0,0.326,0.142,0.016,43.1083933464558,580,0.006,0,0,0,0,0.03,253.168409971744,997
"Cornaceae","family","seed_mass",21,65.418613,9.07291056028057,17.1692343959909,8.84952939659297,0.468247821659376,0.00817299781646331,0.523579180524161,0.588,0.652,0.028,0.102,0.028,0.692,14.2471235992936,294,0.88,0.012,0.214,0.162,0.042,0.306,NA,440,0.622,0.74,0.708,0.014,0.588,0.366,15.1814933135769,311
"Loasaceae","family","seed_mass",27,64.963493,51.5665120419815,55.8507135299032,50.9479583728023,0.40325061474977,0.0473448238814636,0.549404561368766,0.944,0.982,0.94,0.484,0.97,0.032,5.70445113580979,472,0.958,0.138,0.088,0.38,0.08,0.816,8.58500208502871,479,0.978,0.766,0.374,0.858,0.404,0.09,5.49287135950988,489
"Primulaceae","family","seed_mass",73,54.039848,110.679480800051,140.592689659571,99.3844409139611,0.0035138604845056,0.00000000112257080256019,0.996486138392924,0.74,0,0.046,0.012,0.01,0.114,35.0531322615479,370,0.724,0,0.638,0.046,0,0.006,103.813282910624,362,0.928,0.028,0.844,0,0.474,0.182,31.6382768339695,536
"Aquifoliaceae","family","seed_mass",22,65.83304,40.3485506424904,29.3416946222084,40.6284303944475,0.00404201123293824,0.99244382173463,0.00351416703243197,0.986,0.196,0.022,0.022,0.026,0.49,17.8740179372259,507,0.878,0.918,0.412,0.538,0.9,0.54,2.90320649611101,439,0.89,0.118,0.024,0.02,0.056,0.692,23.2427606154355,555
"Adoxaceae","family","seed_mass",29,75.385129,33.8214885061883,48.0788041327446,30.4812617578443,0.158388946481835,0.000126995437464613,0.8414840580807,0.832,0.122,0.066,0.168,0.388,0.55,11.2677020896588,584,0.89,0,0.006,0.402,0.552,0.546,41.2528145136717,445,0.722,0.064,0.044,0.11,0.164,0.944,15.2510776932834,639
"Caprifoliaceae","family","seed_mass",66,65.603127,136.032392196142,120.909019979296,138.152458640047,0.000519633911112833,0.999300341881993,0.000180024206894528,0.494,0,0.008,0.072,0.024,0.09,93.9183805766649,753,0.922,0,0,0.624,0.668,0.322,45.1739699927056,461,0.518,0,0,0.06,0.022,0.076,86.67828827538,741
"Araliaceae","family","seed_mass",46,65.500476,69.1495160992962,75.6959620778004,70.6477556441255,0.661959404578132,0.0250777561087773,0.312962839313091,0.976,0.83,0.404,0.044,0.714,0.056,9.29030848862706,512,0.92,0.074,0.026,0.352,0.228,0.934,NA,460,0.918,0.682,0.206,0.012,0.352,0.084,13.245173143301,541
"Pittosporaceae","family","seed_mass",21,56.777854,9.816735236843,27.2165348225134,12.149167888006,0.762363576603544,0.000127011681518764,0.237509411714937,0.72,0.548,0.356,0.978,0.236,0,19.1878165871782,360,0.838,0.01,0.002,0.918,0.166,0,NA,419,0.938,0.684,0.29,0.602,0.304,0,14.1138350911266,531
"Apiaceae","family","seed_mass",210,71.448106,193.577499386688,179.753254056736,195.039865492952,0.000994175843391096,0.99852728834825,0.000478535808358873,0.374,0.57,0,0.006,0,0.376,27.0871744157687,813,0.874,0.678,0.028,0.214,0.972,0.086,12.9252554787388,563,0.396,0.464,0,0.004,0,0.33,27.0371985530002,802
"Boraginaceae","family","seed_mass",150,55.795213,232.31003755438,242.283092893033,234.42256820739,0.738235407150337,0.00504165844391849,0.256722934405744,0.924,0.084,0.004,0.684,0.03,0.126,14.5284226274862,538,0.854,0.006,0.074,0.734,0.638,0.268,26.7821074744652,427,0.822,0.058,0,0.554,0.008,0.128,17.5257856420162,589
"Apocynaceae","family","seed_mass",108,37.60825,189.107445900367,173.141692491266,191.446076560033,0.000341103759091744,0.999552956401523,0.00010593983938577,0.948,0,0,0,0.004,0.504,43.5603435609698,474,0.736,0.048,0.398,0.66,0.274,0.856,19.7237157380156,368,0.978,0.002,0.002,0,0.002,0.436,50.4849175924532,511
"Solanaceae","family","seed_mass",178,47.027647,296.788372536924,264.38192987631,298.687262002075,0.0000000918396736646081,0.999999872622429,0.000000035537896945757,0.284,0,0,0,0,0.002,237.7127753963,858,0.854,0,0,0.004,0.048,0.016,114.735231092622,573,0.252,0,0,0,0,0.002,223.307645797669,874
"Acanthaceae","family","seed_mass",26,36.720995,56.556274403583,76.0910508195664,54.2769777328334,0.242381567141106,0.0000138859880693742,0.757604546870825,0.812,0.782,0.178,0.364,0.056,0.092,11.0118726328814,406,0.988,0.01,0.004,0.488,0.022,0.694,32.7546210868824,506,0.91,0.302,0.938,0.316,0.896,0.156,7.66783612840656,545
"Phrymaceae","family","seed_mass",24,27.406262,31.1674396676954,29.2194574873678,31.4731715587326,0.221889952529981,0.587674157159255,0.190435890310764,0.74,0.166,0.014,0.218,0.072,0.912,11.5529445015068,630,0.924,0.204,0.01,0.698,0.666,0.566,11.600654498477,462,0.708,0.088,0.014,0.12,0.048,0.832,15.9516876506425,646
"Verbenaceae","family","seed_mass",28,28.391033,69.7395030660107,71.7943605149554,71.5060730317668,0.564541584291736,0.202064170381967,0.233394245326297,0.914,0,0.064,0.192,0.25,0.568,26.4763762099965,543,0.938,0.002,0.008,0.268,0.488,0.354,26.4430442602454,469,0.902,0,0.05,0.212,0.18,0.47,31.9142349277251,549
"Bignoniaceae","family","seed_mass",37,24.827548,89.4959651994445,74.7635022003954,90.7611244157803,0.000631634825086755,0.999032828316817,0.000335536858096682,0.976,0.004,0.02,0.648,0.016,0.014,32.433507948002,512,0.964,0.01,0.8,0.556,0.796,0.016,17.2300068065106,482,0.972,0,0.01,0.732,0.016,0.014,34.1940801022194,514
"Scrophulariaceae","family","seed_mass",60,37.457895,113.221166816448,135.703525580337,111.152556295094,0.26224938884595,0.00000344137745391007,0.737747169776596,0.824,0.074,0.144,0.012,0.24,0.442,16.7738125612784,412,0.912,0.002,0.856,0.022,0,0.206,58.2241178447436,456,0.92,0.082,0.87,0,0.724,0.668,20.9994403813175,460
"random","timeslice","sla",2198,217.632627,-292.436897541202,-445.933926177322,-290.223487287393,0.000000000000000000000000000000000466169373122239,1,0.000000000000000000000000000000000154137321450966,0,0,0,0.034,0,0,676.066877204886,1000,0,0,0,0.024,0,0,391.760686838905,1000,0,0,0,0.032,0,0,684.523867241111,1000
"random","timeslice","sla",2197,190.540563,-294.053448241446,-445.435614526085,-291.921580425107,0.00000000000000000000000000000000134208574034685,1,0.000000000000000000000000000000000462222463214421,0,0,0,0.036,0,0,657.404615870578,1000,0,0,0,0.01,0,0,414.814083153862,1000,0,0,0,0.032,0,0,645.96692977086,1000
"random","timeslice","sla",35,96.478688,-8.14216537160412,3.85746881606733,-8.29222870487476,0.480677372864188,0.00119169803324489,0.518130929102567,0.838,0.446,0.868,0.43,0.604,0.364,5.93896489984236,581,0.86,0.008,0.1,0.532,0.408,0.416,15.6687027617512,430,0.204,0.352,0.3,0.818,0.128,0.298,16.6601219115638,898
"random","timeslice","sla",358,137.533978,33.9254414541133,-39.9892601964007,36.2025456717268,0.000000000000000089048471817171,1,0.0000000000000000285206600825884,0,0,0,0,0,0.008,314.184675466749,1000,0.716,0,0,0,0.614,0.002,151.841885948711,642,0,0,0,0,0,0.008,361.395498716316,1000
"random","timeslice","sla",24,137.914321,-27.2407680265385,-20.4343206702438,-19.6976945097085,0.946716411292434,0.0314933341798147,0.0217902545277516,0.61,0.84,0.396,0.234,0.27,0.744,8.65068389194747,305,0.888,0.056,0.034,0.27,0.076,0.826,NA,444,0.32,0.3,0.14,0.034,0.144,0.422,10.8640725166942,840
"random","timeslice","sla",1758,136.900467,-359.784634209474,-449.383974929534,-357.670158618981,0.0000000000000000000349744079584819,1,0.0000000000000000000121506029928802,0,0,0,0.54,0,0.008,360.259617571789,1000,0.002,0,0,0.294,0,0.008,225.330901138567,999,0,0,0,0.516,0,0.014,368.487992990555,1000
"random","timeslice","sla",21,81.543683,-5.09636639051329,-1.91384584005072,1.94607544230815,0.810877375077481,0.165150398588551,0.0239722263339677,0.978,0.818,0.766,0.036,0.992,0.472,8.9181793176501,489,0.908,0.078,0.764,0.008,0.54,0.46,16.597200719023,454,0.034,0.862,0.518,0.678,0.41,0.388,21.5290571593335,983
"random","timeslice","sla",26,71.218268,-5.645529842067,-0.247838235003051,-7.00338805143438,0.329050394409851,0.0221395391102384,0.64881006647991,0.732,0.03,0.822,0.058,0.53,0.756,15.790304289565,634,0.858,0.17,0.044,0.43,0.172,0.772,11.0890635989657,429,0.424,0.028,0.494,0.024,0.192,0.956,21.0412922258259,788
"random","timeslice","sla",22,81.396066,-43.0040649288858,-42.103314040067,-39.8609661233232,0.541972552489618,0.345447236290166,0.112580211220216,0.096,0.292,0.772,0.718,0.502,0.644,10.0177178973986,48,0.226,0.778,0.214,0.806,0.844,0.382,4.52112762062797,113,0.178,0.77,0.334,0.458,0.676,0.35,15.9072123849927,89
"random","timeslice","sla",283,90.169528,-2.00259608624039,-33.4919950472805,-0.764547016826396,0.00000014526594020393,0.99999977651279,0.0000000782212694352299,0.02,0,0,0.002,0,0.052,129.133495348821,990,0.678,0,0.002,0,0.512,0.086,93.2747440154845,661,0.016,0,0,0.002,0,0.062,134.721316127335,992
"random","timeslice","sla",39,87.653722,12.6810481647623,-7.88958645799991,9.05796592251443,0.0000341222707020589,0.999757053812812,0.000208823916485426,0.258,0,0.094,0,0.02,0.494,58.6783025935907,871,0.916,0.096,0.852,0.21,0.534,0.88,6.73970225930035,458,0.228,0,0.036,0,0.012,0.39,77.4034464995634,886
"random","timeslice","sla",57,81.886174,-37.0256566256422,-34.62702350458,-41.8089170107917,0.0817481035424623,0.0246388890580689,0.893613007399469,0.696,0.676,0.038,0.894,0.21,0.898,6.01118198679218,652,0.792,0.684,0.002,0.67,0.32,0.204,17.7229037341713,396,0.574,0.88,0.016,0.872,0.064,0.792,7.49821538122553,713
"random","timeslice","sla",65,88.200516,-34.1279827647086,11.773334070101,-33.1981991249244,0.614174008229779,0.0000000000662135886545699,0.385825991704008,0.96,0.982,0.614,0.662,0.716,0.588,1.68287485541681,480,0.814,0.002,0,0.956,0.4,0.168,87.9976790212999,407,0.764,0.872,0.24,0.51,0.274,0.658,3.18113545161255,618
"random","timeslice","sla",93,77.318935,-59.8471338962451,-35.617776987371,-68.4165224729329,0.0135905831123713,0.00000007445606636606,0.986409342431562,0.262,0.238,0.854,0.518,0.562,0.99,6.53376580507904,869,0.98,0.008,0.008,0.038,0.898,0.534,29.7195559236627,490,0.136,0.162,0.338,0.58,0.16,0.964,10.4279626279162,932
"random","timeslice","sla",38,80.999558,-7.07537950038493,1.02156003818129,-6.61337837043255,0.552123777186237,0.0096340383210675,0.438242184492695,0.868,0.152,0.366,0.126,0.132,0.45,9.28815442138294,566,0.828,0.168,0.11,0.298,0.104,0.994,13.7623807084109,414,0.75,0.122,0.174,0.106,0.064,0.488,12.9091855244794,625
"random","timeslice","sla",54,70.94074,-41.604108481838,-35.2331889844386,-43.2500720156724,0.30132832133225,0.0124627063165395,0.686208972351211,0.902,0.294,0.406,0.4,0.738,0.176,5.48376166940786,549,0.886,0.778,0,0.518,0.768,0.242,17.8753246657081,443,0.61,0.496,0.088,0.324,0.208,0.226,7.78071140805765,695
"random","timeslice","sla",37,78.474372,-73.8979929055502,-74.5431793001945,-71.3796470618198,0.375291936267554,0.518166913471553,0.106541150260893,0.076,0.272,0.676,0.284,0.418,0.74,8.23551951184586,38,0.074,0.214,0.738,0.26,0.784,0.782,6.63915404834811,37,0.096,0.192,0.844,0.45,0.794,0.714,7.89352533010453,48
"random","timeslice","sla",25,70.964635,-9.98638460004226,-11.5006038042965,-7.94941098316385,0.286266725096785,0.610350622837226,0.103382652065989,0.438,0.63,0.892,0.596,0.378,0.082,7.98962587968822,781,0.91,0.542,0.702,0.968,0.312,0.514,2.39582666249038,455,0.164,0.598,0.19,0.086,0.05,0.092,15.0327875435747,918
"random","timeslice","sla",93,82.105493,-81.194459927516,-66.7731968732212,-88.0849662015121,0.0309100309188395,0.0000228329463496112,0.969067136134811,0.464,0.178,0.446,0.312,0.37,0.44,5.77875581285526,768,0.988,0.008,0.012,0.874,0.768,0.41,19.8323702470737,506,0.16,0.27,0.098,0.29,0.072,0.59,9.18462306472516,920
"random","timeslice","sla",144,89.277084,-68.0831871795357,-60.3080543644373,-65.7357235381234,0.752045925015502,0.015413303267178,0.23254077171732,0.358,0.036,0.028,0.014,0.006,0.822,20.4404628486828,821,0.954,0,0,0.338,0.06,0.868,38.0953259739194,477,0.296,0.018,0.014,0.024,0.012,0.81,22.4232208712823,852
"random","timeslice","sla",134,72.048793,-104.331942938192,-90.8165598978688,-101.941666025003,0.76697471073146,0.000891154299369993,0.23213413496917,0.212,0.022,0.028,0.022,0.122,0.346,22.9912628086117,894,0.844,0.008,0,0.006,0.922,0.194,39.7148216882135,578,0.094,0.02,0.014,0.016,0.056,0.344,26.3010202014746,953
"random","timeslice","sla",131,89.460937,-43.4139567445524,-53.5528674070054,-41.2018655539671,0.00623369427596161,0.991703796021539,0.00206250970249959,0.072,0,0.062,0,0.086,0.152,54.4268848905312,964,0.868,0.004,0.01,0.108,0.204,0.16,31.0143629453909,434,0.038,0.002,0.024,0.002,0.036,0.148,56.1856338058825,981
"random","timeslice","sla",97,92.447878,12.3974740902467,47.8040263103657,14.5833829042993,0.748937635866155,0.0000000153465418922325,0.251062348787303,0.358,0.022,0.094,0.012,0.036,0.66,22.5994086970842,821,0.98,0,0,0.452,0.656,0.202,89.6634626390397,510,0.296,0.006,0.048,0.01,0.01,0.678,26.7662608590471,852
"random","timeslice","sla",36,91.355928,-3.04477922907154,-4.81853153535019,-13.3689521516781,0.00561937426109479,0.0136412251587421,0.980739400580163,0.394,0.768,0.154,0.496,0.154,0.438,5.58820307817778,803,0.908,0.652,0.008,0.746,0.178,0.132,18.0507968422858,454,0.336,0.596,0.058,0.348,0.068,0.31,8.45224331073119,832
"random","timeslice","sla",60,81.066147,-1.62750402727252,-7.79898437839503,-0.000570187039531156,0.0428688208490833,0.93812663997089,0.0190045391800267,0.676,0.856,0.062,0.228,0.006,0.682,12.8350050305223,662,0.994,0.816,0.198,0.916,0.96,0.762,2.87864959652505,497,0.608,0.89,0.022,0.156,0.002,0.674,16.3010400062471,696
"random","timeslice","sla",217,83.663672,38.8670042856244,-36.3280080240731,41.1761162389672,0.000000000000000046947291691768,1,0.0000000000000000147976671355977,0.006,0,0,0,0,0.466,352.71056431922,997,0.978,0,0,0,0.544,0.886,55.9916450326815,489,0.012,0,0,0,0,0.416,352.277140441203,994
"random","timeslice","sla",286,79.136665,-8.31135963761373,-28.79770361131,-5.94370733911517,0.0000355980932196351,0.99995350514211,0.0000108967646702022,0.054,0,0,0.14,0,0.088,56.3278055074095,973,0.776,0.002,0,0.352,0.29,0.164,43.2114430480173,612,0.028,0,0,0.096,0,0.068,61.0850538538591,986
"random","timeslice","sla",29,32.557838,2.90823037324101,8.40595088745127,2.8600541886085,0.478839755633254,0.0306461102274624,0.490514134139284,0.924,0.722,0.37,0.256,0.506,0.726,3.55214197069147,462,0.86,0.036,0.024,0.336,0.448,0.61,12.7605239085245,430,0.958,0.912,0.136,0.218,0.176,0.762,4.68464706588025,479
"random","timeslice","sla",96,29.681503,-49.4163357216855,-39.9667762922648,-52.8914924894984,0.149422422475459,0.00132577557820081,0.84925180194634,0.94,0.04,0.79,0.394,0.428,0.872,7.3336732793635,530,0.806,0.004,0.972,0.884,0.084,0.452,21.4892496342268,403,0.8,0.032,0.372,0.236,0.158,0.978,9.90026704814173,600
"random","timeslice","sla",153,19.128619,2.96361973522608,-42.4670246682496,2.8413014053211,0.000000000136414618566697,0.999999999718567,0.000000000145018029904835,0.16,0,0,0,0,0.098,266.691590856752,920,0.79,0,0.028,0,0.362,0.596,48.9409840264013,605,0.128,0,0,0,0,0.066,238.935748111763,936
"random","timeslice","sla",23,19.857926,-15.0222254859249,-19.519874113613,-14.5314688762271,0.0888178639306098,0.841690284971456,0.0694918510979337,0.49,0.026,0.844,0.062,0.328,0.16,18.4748094359874,755,0.866,0.086,0.798,0.196,0.708,0.162,9.68704029317502,433,0.036,0.02,0.998,0.086,0.434,0.084,24.4474703594044,982
"random","timeslice","sla",47,40.425031,-33.4216898740229,-26.7932014064791,-34.1191877574997,0.40755528572946,0.014819329267024,0.577625385003516,0.74,0.766,0.216,0.79,0.764,0.618,4.80035373764386,630,0.784,0.518,0.002,0.81,0.328,0.22,16.057015711467,392,0.436,0.942,0.084,0.58,0.388,0.542,7.9195851417652,782
"random","timeslice","sla",82,34.754919,-58.5692866549261,-66.1090596434083,-66.6273386403981,0.00994220787269209,0.431244670597207,0.558813121530101,0.256,0.134,0.682,0.334,0.092,0.974,9.91984856147378,872,0.97,0.124,0.37,0.48,0.346,0.928,6.06771491504763,485,0.106,0.096,0.274,0.294,0.03,0.996,12.8662693880522,947
"random","timeslice","sla",34,33.640182,-70.61340171018,-70.9431217035014,-72.237991690362,0.225616453866892,0.266053242208772,0.508330303924336,0.052,0.106,0.554,0.132,0.412,0.972,16.2190629773879,26,0.018,0.104,0.52,0.158,0.992,0.924,8.55884866233792,9,0.07,0.082,0.876,0.096,0.398,0.962,12.4457943242192,35
"random","timeslice","sla",47,40.409993,-46.9872105727326,-48.5377261576638,-43.8743267579971,0.295679806251537,0.641965732215944,0.0623544615325192,0.308,0.474,0.294,0.736,0.306,0.982,5.76307796711368,846,0.794,0.578,0.354,0.36,0.808,0.832,4.0072231763001,603,0.016,0.622,0.178,0.366,0.418,0.796,30.676411776649,992
"random","timeslice","sla",28,40.509863,-25.2350750201822,-15.1923577218217,-32.4811059286978,0.0260031204029066,0.000171505129558099,0.973825374467535,0.622,0.146,0.026,0.04,0.094,0.986,19.7944594790191,311,0.868,0,0.406,0.636,0.282,0.668,21.1240972653663,434,0.466,0.61,0.824,0.622,0.9,0.702,7.02113229564504,767
"random","timeslice","sla",21,42.552445,-24.6466215524385,-21.7828917640951,-18.3616008049376,0.780008488227996,0.186315208324885,0.033676303447119,0.602,0.838,0.722,0.12,0.354,0.348,8.38596568227367,301,0.876,0.276,0.032,0.192,0.108,0.372,31.4734843355451,438,0.95,0.634,0.132,0.038,0.222,0.496,14.0812057314175,475
"random","timeslice","sla",28,39.129595,-6.27010535111859,-14.3984696967095,-6.93092183169781,0.0164992505672165,0.960541446750811,0.0229593026819723,0.746,0.69,0.098,0.014,0.084,0.434,14.3843246385587,627,0.93,0.476,0.878,0.094,0.792,0.248,5.53280329768807,465,0.582,0.984,0.028,0.002,0.046,0.418,22.496719186865,709
"random","timeslice","sla",79,41.735588,-101.225830616365,-93.7857423878943,-100.370726536452,0.596538988944594,0.0144558689531151,0.389005142102291,0.846,0.634,0.698,0.06,0.996,0.408,6.67746087574517,577,0.936,0.838,0.018,0.15,0.764,0.548,11.5274365640832,468,0.3,0.86,0.128,0.036,0.256,0.57,11.0384508864219,850
"random","timeslice","sla",22,35.343769,-13.3780020184259,-19.5487002664051,-10.4060042904328,0.0432874594582477,0.94691761833563,0.00979492220612235,0.726,0.586,0.322,0.08,0.072,0.296,15.2117658504,637,0.838,0.91,0.99,0.15,0.336,0.276,5.8539253821998,419,0.06,0.786,0.124,0.046,0.004,0.346,23.5607004395711,970
"random","timeslice","sla",60,35.531689,-55.9425008101366,-48.4243240813519,-57.0510015800526,0.361802267528492,0.0084317932844961,0.629765939187012,0.868,0.982,0.876,0.574,0.896,0.29,2.67939104642528,566,0.882,0.126,0.038,0.392,0.512,0.376,11.055234706185,441,0.354,0.964,0.262,0.444,0.388,0.322,5.21234423781457,823
"random","timeslice","sla",33,38.449257,13.1798680877158,-7.33009485021531,15.5598382742668,0.0000351801922846347,0.999954117085607,0.000010702722108282,0.496,0,0.014,0,0.016,0.108,138.671380204765,752,0.86,0.014,0.436,0.004,0.298,0.084,26.5903122646454,430,0.398,0,0.004,0,0.008,0.084,162.582378215415,801
"random","timeslice","sla",25,35.041548,3.4710576467866,1.88094304765105,1.24736468409888,0.159884004958922,0.354073983019205,0.486042012021874,0.948,0.494,0.316,0.104,0.712,0.244,10.2070118550494,474,0.886,0.384,0.74,0.77,0.132,0.034,7.54123709786265,443,0.79,0.542,0.526,0.052,0.204,0.36,11.4371891840763,605
"random","timeslice","sla",47,35.32008,-6.25929551163236,-15.4622824331352,-9.31035983119931,0.00950293996938469,0.946806442336502,0.0436906176941136,0.8,0.358,0.804,0.004,0.126,0.306,23.1243015336412,600,0.966,0.12,0.786,0.044,0.82,0.346,8.3086747499613,483,0.664,0.546,0.544,0.002,0.04,0.436,29.3903799948275,668
"random","timeslice","sla",197,40.862851,26.4186956957016,-43.3748721179862,28.8748882433485,0.000000000000000699067823636012,0.999999999999999,0.00000000000000020472169946433,0.026,0,0,0,0,0.386,360.938884038478,987,0.996,0,0.006,0,0.606,0.908,50.6255624917934,502,0.026,0,0,0,0,0.384,394.747865801532,987
"random","timeslice","sla",24,22.082575,-19.3492447349836,-21.8121246906742,-16.7234163752106,0.212983723036995,0.729716223014136,0.0573000539488693,0.644,0.536,0.95,0.02,0.448,0.188,11.5365603993026,678,0.978,0.798,0.428,0.03,0.34,0.224,8.43148755513432,489,0.124,0.442,0.356,0.008,0.232,0.318,25.4284159351989,938
"random","timeslice","sla",30,32.597782,-9.54397178028256,-1.38843303883422,-5.81742451351216,0.853162922419944,0.0144570351525727,0.132380042427484,0.406,0.074,0.794,0.766,0.152,0.776,11.7441314984438,797,0.932,0,0.1,0.98,0.338,0.27,28.7933417042971,466,0.068,0.156,0.126,0.356,0.026,0.882,19.5761152983719,966
"random","timeslice","sla",155,42.760954,-3.59760955037118,-10.8944905165431,-1.24633478592644,0.0251741211350576,0.967056586049089,0.00776929281585328,0.394,0.01,0.002,0.102,0.004,0.28,24.8858440712469,803,0.992,0.008,0.004,0.096,0.188,0.376,25.6189372838673,496,0.346,0.012,0,0.064,0.002,0.23,26.4292266438632,827
"Alismatales","order","sla",46,145.130378,-13.1035192453499,10.0388372468345,-28.5964074840976,0.000432090151708406,0.00000000407638792531444,0.999567905771904,0.714,0.282,0.982,0.976,0.656,0.502,4.39051120056579,643,0.934,0.002,0,0.722,0.354,0.43,33.5610574374529,467,0.39,0.206,0.396,0.628,0.24,0.442,7.7864151920594,805
"Poales","order","sla",283,90.169528,-2.00259608624039,-33.4919950472805,-0.764547016826396,0.00000014526594020393,0.99999977651279,0.0000000782212694352299,0.02,0,0,0.002,0,0.052,129.133495348821,990,0.678,0,0.002,0,0.512,0.086,93.2747440154845,661,0.016,0,0,0.002,0,0.062,134.721316127335,992
"Saxifragales","order","sla",32,108.091551,4.24361888194927,-0.935315358941997,6.66391206775793,0.068395598409719,0.911212009818581,0.0203923917716996,0.702,0.712,0.102,0.11,0.098,0.432,8.31650533600601,649,0.884,0.788,0.404,0.458,0.14,0.67,5.16371251430305,442,0.488,0.946,0.042,0.078,0.034,0.264,11.4300208168346,756
"Myrtales","order","sla",65,88.200516,-34.1279827647086,11.773334070101,-33.1981991249244,0.614174008229779,0.0000000000662135886545699,0.385825991704008,0.96,0.982,0.614,0.662,0.716,0.588,1.68287485541681,480,0.814,0.002,0,0.956,0.4,0.168,87.9976790212999,407,0.764,0.872,0.24,0.51,0.274,0.658,3.18113545161255,618
"Malvales","order","sla",38,80.999558,-7.07537950038493,1.02156003818129,-6.61337837043255,0.552123777186237,0.0096340383210675,0.438242184492695,0.868,0.152,0.366,0.126,0.132,0.45,9.28815442138294,566,0.828,0.168,0.11,0.298,0.104,0.994,13.7623807084109,414,0.75,0.122,0.174,0.106,0.064,0.488,12.9091855244794,625
"Malpighiales","order","sla",103,105.848039,-66.1899738261316,-14.0648606621807,-66.2049554902668,0.498127300738728,0.00000000000239064911022002,0.501872699258881,0.934,0.486,0.34,0.012,0.112,0.734,12.659338198904,467,0.798,0,0.002,0.392,0.024,0.04,85.1005378980721,399,0.562,0.36,0.988,0.01,0.918,0.882,16.9027867837617,719
"Fagales","order","sla",93,82.105493,-81.194459927516,-66.7731968732212,-88.0849662015121,0.0309100309188395,0.0000228329463496112,0.969067136134811,0.464,0.178,0.446,0.312,0.37,0.44,5.77875581285526,768,0.988,0.008,0.012,0.874,0.768,0.41,19.8323702470737,506,0.16,0.27,0.098,0.29,0.072,0.59,9.18462306472516,920
"Rosales","order","sla",144,89.277084,-68.0831871795357,-60.3080543644373,-65.7357235381234,0.752045925015502,0.015413303267178,0.23254077171732,0.358,0.036,0.028,0.014,0.006,0.822,20.4404628486828,821,0.954,0,0,0.338,0.06,0.868,38.0953259739194,477,0.296,0.018,0.014,0.024,0.012,0.81,22.4232208712823,852
"Fabales","order","sla",134,72.048793,-104.331942938192,-90.8165598978688,-101.941666025003,0.76697471073146,0.000891154299369993,0.23213413496917,0.212,0.022,0.028,0.022,0.122,0.346,22.9912628086117,894,0.844,0.008,0,0.006,0.922,0.194,39.7148216882135,578,0.094,0.02,0.014,0.016,0.056,0.344,26.3010202014746,953
"Caryophyllales","order","sla",131,89.460937,-43.4139567445524,-53.5528674070054,-41.2018655539671,0.00623369427596161,0.991703796021539,0.00206250970249959,0.072,0,0.062,0,0.086,0.152,54.4268848905312,964,0.868,0.004,0.01,0.108,0.204,0.16,31.0143629453909,434,0.038,0.002,0.024,0.002,0.036,0.148,56.1856338058825,981
