"","taxa","rank","trait","size","age","aic.bm","aicw.bm","m.pic.ml.bm","v.pic.ml.bm","s.var.ml.bm","s.anc.ml.bm","s.hgt.ml.bm","d.ks.ml.bm","mv.ml.bm","mean.diag.bm","aic.ou","aicw.ou","m.pic.ml.ou","v.pic.ml.ou","s.var.ml.ou","s.anc.ml.ou","s.hgt.ml.ou","d.ks.ml.ou","mv.ml.ou","mean.diag.ou","aic.eb","aicw.eb","m.pic.ml.eb","v.pic.ml.eb","s.var.ml.eb","s.anc.ml.eb","s.hgt.ml.eb","d.ks.ml.eb","mv.ml.eb","mean.diag.eb"
"out.ml27","random","timeslice","leafn",25,44.697136,-32.299861055869,0.252891972548119,0,0.579420579420579,0.901098901098901,0.265734265734266,0.919080919080919,0.397602397602398,11.1294049752988,0,-34.1917912070068,0.651272073886242,0,0.729270729270729,0.943056943056943,0.241758241758242,0.851148851148851,0.563436563436563,9.65690631386322,0,-30.3592120582346,0.0958359535656391,0,0.641358641358641,0.871128871128871,0.21978021978022,0.897102897102897,0.357642357642358,10.4264217749379,0
"out.ml28","random","timeslice","leafn",21,46.097344,-37.1983328451005,0.103065672897961,0,0.529470529470529,0.997002997002997,0.361638361638362,0.755244755244755,0.197802197802198,11.1927639897437,0,-40.3521384249452,0.498831905323829,0,0.541458541458541,0.903096903096903,0.423576423576424,0.877122877122877,0.213786213786214,10.6244388055765,0,-39.9010186997597,0.39810242177821,0,0.545454545454545,0.991008991008991,0.453546453546454,0.685314685314685,0.221778221778222,10.3369637866749,0
"out.ml29","random","timeslice","leafn",78,62.305393,-81.7788075277525,0.00218991617385185,0,0.031968031968032,0.30969030969031,0.407592407592408,0.869130869130869,0.21978021978022,34.4776353846652,0,-94.0205899380316,0.99700369039592,0,0.003996003996004,0.121878121878122,0.571428571428571,0.955044955044955,0.125874125874126,41.4074245732166,0,-79.7807139376475,0.000806393430228229,0,0.025974025974026,0.281718281718282,0.453546453546454,0.851148851148851,0.2997002997003,31.6119283158072,0
"out.ml30","random","timeslice","leafn",26,60.184154,-47.9907401384204,0.559759203377215,0,0,0.891108891108891,0.255744255744256,0.739260739260739,0.907092907092907,25.9233791922357,0,-46.2402723385274,0.233287779672283,0,0.001998001998002,0.755244755244755,0.313686313686314,0.823176823176823,0.949050949050949,27.8132293188209,0,-46.0007103363481,0.206953016950502,0,0,0.855144855144855,0.28971028971029,0.731268731268731,0.873126873126873,26.3495619394225,0
"out.ml31","random","timeslice","leafn",64,64.626816,-99.5043876371759,0.519350288312941,0,0.033966033966034,0.0879120879120879,0.945054945054945,0.0819180819180819,0.207792207792208,33.6861001196354,0,-97.5037892701091,0.19100114089139,0,0.047952047952048,0.101898101898102,0.973026973026973,0.0839160839160839,0.161838161838162,30.3675450652608,0,-98.3365671941139,0.289648570795668,0,0.0779220779220779,0.143856143856144,0.995004995004995,0.0819180819180819,0.20979020979021,31.3725131639813,0
"out.ml32","random","timeslice","leafn",21,61.000234,-17.6086075000083,0.0336152510065056,0,0.945054945054945,0.931068931068931,0.217782217782218,0.881118881118881,0.825174825174825,8.68473224134266,0,-24.3000738271106,0.954047085921829,0.001998001998002,0.949050949050949,0.985014985014985,0.251748251748252,0.975024975024975,0.721278721278721,8.4048241669533,1,-15.6039610184932,0.0123376630716652,0,0.915084915084915,0.855144855144855,0.187812187812188,0.847152847152847,0.695304695304695,8.20669018458573,0
"out.ml33","random","timeslice","leafn",43,65.093443,-53.4541209922137,0.144414366692255,0,0.0959040959040959,0.38961038961039,0.355644355644356,0.929070929070929,0.713286713286713,18.9233230227798,0,-56.8840026545807,0.802416295604842,0,0.0639360639360639,0.34965034965035,0.451548451548452,0.387612387612388,0.821178821178821,21.3103822121979,0,-51.4557113069789,0.053169337702903,0,0.10989010989011,0.43956043956044,0.363636363636364,0.981018981018981,0.851148851148851,20.8747245918967,0
"out.ml34","random","timeslice","leafn",53,45.743702,-4.61787238207406,5.23522280015258e-07,0,0.477522477522478,0.873126873126873,0.997002997002997,0.757242757242757,0.545454545454545,15.5352984782404,0,-33.5432434462166,0.999999284253596,0,0.413586413586414,0.295704295704296,0.913086913086913,0.969030969030969,0.207792207792208,16.1614591196029,0,-2.61403721327325,1.92224124188336e-07,0,0.457542457542458,0.871128871128871,0.947052947052947,0.761238761238761,0.331668331668332,16.2651592571323,0
"out.ml35","random","timeslice","leafn",34,58.804913,-14.2418623896249,0.00621815031148381,0,0.623376623376623,0.821178821178821,0.273726273726274,0.639360639360639,0.23976023976024,11.9163620117816,0,-24.3854282603069,0.991536162976458,0,0.733266733266733,0.705294705294705,0.407592407592408,0.981018981018981,0.045954045954046,13.3914261840448,0,-12.2049401387731,0.00224568671205818,0,0.561438561438561,0.799200799200799,0.271728271728272,0.579420579420579,0.173826173826174,13.0592480726022,0
"out.ml36","random","timeslice","leafn",61,56.240539,-47.7537315836183,0.000108402989876732,0,0.0979020979020979,0.879120879120879,0.14985014985015,0.925074925074925,0.445554445554446,25.5293434851527,0,-66.0127448627042,0.999851763080694,0,0.0779220779220779,0.689310689310689,0.28971028971029,0.337662337662338,0.45954045954046,26.9910864455552,0,-45.7514583372895,3.98339294295251e-05,0,0.0939060939060939,0.867132867132867,0.177822177822178,0.895104895104895,0.531468531468531,24.7811933664812,0
"out.ml37","random","timeslice","leafn",28,14.197002,29.1657865692886,2.54789086130567e-10,0,0.001998001998002,0.835164835164835,0.023976023976024,0.413586413586414,0.143856143856144,39.7508555790855,0,-15.0153834824753,0.99999999965153,0,0,0.805194805194805,0.035964035964036,0.033966033966034,0.0839160839160839,50.6118939898022,0,31.1668758694922,9.36806295604619e-11,0.001998001998002,0,0.863136863136863,0.017982017982018,0.401598401598402,0.0999000999000999,45.2115796610999,1
"out.ml38","random","timeslice","leafn",43,4.537493,-42.55591946245,0.0409076289935547,0,0.43956043956044,0.721278721278721,0.813186813186813,0.703296703296703,0.789210789210789,13.924027140671,0,-48.8336344003218,0.94404519640803,0,0.187812187812188,0.465534465534466,0.827172827172827,0.715284715284715,0.985014985014985,16.1286385784636,0,-40.5556667937133,0.0150471745984154,0,0.417582417582418,0.781218781218781,0.747252747252747,0.733266733266733,0.849150849150849,14.7552434791822,0
"out.ml39","Clusiaceae","family","seedmass",55,68.74675,106.87163037922,0.0365660553066279,0.21978021978022,0,0.14985014985015,0.201798201798202,0.001998001998002,0.133866133866134,45.805352024218,110,108.87177699044,0.0134509139284523,0.175824175824176,0,0.131868131868132,0.193806193806194,0.001998001998002,0.161838161838162,46.3228197177152,88,100.356982853896,0.94998303076492,0.017982017982018,0.013986013986014,0.137862137862138,0.147852147852148,0.0899100899100899,0.22977022977023,19.5487061250809,9
"out.ml40","Salicaceae","family","seedmass",52,78.474372,100.391532812692,0.543325710725139,0.0899100899100899,0.00599400599400599,0.843156843156843,0.48951048951049,0.525474525474525,0.973026973026973,12.7542533521709,45,101.889487521889,0.256911488048914,0.105894105894106,0.00799200799200799,0.713286713286713,0.557442557442557,0.261738261738262,0.871128871128871,14.3173530771514,53,102.392689426419,0.199762801225946,0.0899100899100899,0.00799200799200799,0.843156843156843,0.525474525474525,0.537462537462537,0.825174825174825,12.0325293035215,45
"out.ml41","Fagaceae","family","seedmass",70,40.409993,84.3844974328421,0.0115406606847326,0,0.973026973026973,0.193806193806194,0.025974025974026,0.301698301698302,0.823176823176823,18.2598673248282,0,75.4925635036432,0.984214120732284,0.001998001998002,0.591408591408591,0.207792207792208,0.363636363636364,0.821178821178821,0.917082917082917,11.9778946546407,1,86.3846638345313,0.00424521858298303,0,0.975024975024975,0.163836163836164,0.02997002997003,0.275724275724276,0.817182817182817,19.6016822238808,0
"out.ml42","Betulaceae","family","seedmass",50,27.279622,77.7860816908027,0.569488047500897,0.041958041958042,0,0.341658341658342,0.685314685314685,0.311688311688312,0.3996003996004,30.396696948511,21,79.7861328484022,0.20949758590311,0.023976023976024,0,0.355644355644356,0.631368631368631,0.303696303696304,0.421578421578422,29.6439486661816,12,79.6791018674696,0.221014366595994,0.01998001998002,0,0.537462537462537,0.613386613386613,0.321678321678322,0.481518481518482,30.4168464904836,10
"out.ml43","Rhamnaceae","family","seedmass",80,76.179947,135.418875782623,0.337301963935968,0.001998001998002,0.001998001998002,0.597402597402597,0.015984015984016,0.26973026973027,0.00799200799200799,32.764466750665,1,134.482782273695,0.538628082612741,0.001998001998002,0.001998001998002,0.887112887112887,0.02997002997003,0.0699300699300699,0.00999000999000999,36.0916851293627,1,137.419141817217,0.124069953451292,0.003996003996004,0.00599400599400599,0.577422577422577,0.017982017982018,0.231768231768232,0.013986013986014,34.5650477047383,2
"out.ml44","Moraceae","family","seedmass",72,54.796727,185.865408767921,0.379338839067174,0.0779220779220779,0,0.949050949050949,0.225774225774226,0.637362637362637,0.031968031968032,38.3304871280522,39,185.390063856365,0.481113060705809,0.141858141858142,0,0.985014985014985,0.291708291708292,0.221778221778222,0.037962037962038,36.0313463557121,71,187.865449755571,0.139548100227017,0.0739260739260739,0,0.995004995004995,0.241758241758242,0.695304695304695,0.0579420579420579,36.8317138858029,37
"out.ml45","Rosaceae","family","seedmass",302,82.294047,553.443179161945,2.32074973838278e-07,0,0,0,0,0.011988011988012,0.0599400599400599,116.58784214539,0,522.89076908805,0.999999682557575,0,0,0.00599400599400599,0.003996003996004,0.621378621378621,0.0719280719280719,105.000350688331,0,555.443370329485,8.53674515526841e-08,0,0,0.00599400599400599,0,0.011988011988012,0.121878121878122,123.119374529102,0
"out.ml46","Fabaceae","family","seedmass",1284,69.142529,2144.49227440485,1.95555036363088e-23,0,0,0,0,0.021978021978022,0,522.67773802484,0,2039.91470346661,1,0,0,0,0,0.047952047952048,0,531.63215250651,0,2146.49226341167,7.19410729250668e-24,0,0,0,0,0.013986013986014,0,568.298146345542,0
"out.ml47","Polygonaceae","family","seedmass",81,54.014407,106.528804751811,0.563667064178176,0.001998001998002,0.515484515484515,0.475524475524476,0.665334665334665,0.203796203796204,0.573426573426573,10.546048468686,1,108.330560487668,0.228968833840603,0,0.457542457542458,0.441558441558442,0.47952047952048,0.115884115884116,0.663336663336663,12.1056500321101,0,108.528779892922,0.207364101981221,0.001998001998002,0.497502497502497,0.497502497502497,0.603396603396603,0.185814185814186,0.629370629370629,10.3355449432115,1
"out.ml48","Aizoaceae","family","seedmass",72,42.783636,275.739299928414,1.84088474155145e-11,0.165834165834166,0,0,0.191808191808192,0,0.193806193806194,71.5675123188634,83,226.302920470305,0.999999999974819,0.557442557442557,0.001998001998002,0.267732267732268,0.741258741258741,0.565434565434565,0.537462537462537,16.7509973556766,279,277.739299460481,6.77223808430373e-12,0.145854145854146,0,0,0.17982017982018,0,0.173826173826174,62.563866514213,73
"out.ml49","Caryophyllaceae","family","seedmass",132,50.604913,213.214772815132,1.26351591452435e-05,0,0.0559440559440559,0.301698301698302,0.107892107892108,0.213786213786214,0.665334665334665,22.6858343299722,0,190.656752938726,0.999982716735963,0,0.045954045954046,0.527472527472527,0.47952047952048,0.175824175824176,0.407592407592408,18.6958997370448,0,215.214820314934,4.64810489212168e-06,0,0.0799200799200799,0.26973026973027,0.0979020979020979,0.215784215784216,0.535464535464535,21.4775261958079,0
"out.ml50","Amaranthaceae","family","seedmass",170,38.449259,389.280070406195,4.6200428119903e-17,0,0.00799200799200799,0.035964035964036,0,0.011988011988012,0.123876123876124,60.5683628827906,0,314.052985187828,1,0.00599400599400599,0,0,0.529470529470529,0.781218781218781,0.00799200799200799,43.0692796838172,3,391.280217709471,1.69949359276631e-17,0,0.003996003996004,0.051948051948052,0,0.015984015984016,0.0879120879120879,62.5873204181131,0
"out.ml51","Cornaceae","family","seedmass",21,65.418613,9.07040550494686,0.458074322074288,0.037962037962038,0.0739260739260739,0.601398601398601,0.123876123876124,0.041958041958042,0.663336663336663,16.283618540318,19,11.0723669006301,0.168350943229248,0.015984015984016,0.0899100899100899,0.521478521478521,0.105894105894106,0.041958041958042,0.699300699300699,14.6479827347859,8,9.47823224248267,0.373574734696463,0.00999000999000999,0.173826173826174,0.343656343656344,0.0839160839160839,0.337662337662338,0.823176823176823,10.1208177411271,5
"out.ml52","Loasaceae","family","seedmass",27,64.963493,51.6026421966421,0.515946840407379,0.241758241758242,0.935064935064935,0.659340659340659,0.211788211788212,0.445554445554446,0.015984015984016,6.88012524243466,121,52.7254125034279,0.294305570879718,0.317682317682318,0.859140859140859,0.537462537462537,0.267732267732268,0.16983016983017,0.127872127872128,6.05193771470951,159,53.603260255079,0.189747588712904,0.207792207792208,0.959040959040959,0.699300699300699,0.235764235764236,0.549450549450549,0.033966033966034,7.53225826703894,104
"out.ml53","Primulaceae","family","seedmass",73,54.039848,110.700569471486,0.00925333161733742,0.051948051948052,0,0.051948051948052,0.011988011988012,0.001998001998002,0.00999000999000999,57.1508194705171,26,112.701082033749,0.00340323816686005,0.041958041958042,0,0.047952047952048,0.017982017982018,0,0.01998001998002,61.5447946571874,21,101.360500929486,0.987343430215803,0,0,0.507492507492508,0.003996003996004,0.839160839160839,0.00599400599400599,41.5648882336533,0
"out.ml54","Aquifoliaceae","family","seedmass",22,65.83304,40.3830434163745,0.0071331884069741,0.0979020979020979,0.263736263736264,0.215784215784216,0.0759240759240759,0.285714285714286,0.625374625374625,7.6298924052679,49,30.516659884947,0.990242717318006,0.24975024975025,0.935064935064935,0.537462537462537,0.519480519480519,0.743256743256743,0.481518481518482,2.53523073174421,125,42.383088452289,0.00262409427502022,0.141858141858142,0.273726273726274,0.22977022977023,0.0999000999000999,0.245754245754246,0.501498501498502,7.35521596966763,71
"out.ml55","Adoxaceae","family","seedmass",29,75.385129,33.8001828252561,0.510225727083296,0.023976023976024,0.197802197802198,0.275724275724276,0.263736263736264,0.743256743256743,0.641358641358641,8.11021429098827,12,34.8472115675352,0.302275501693249,0.051948051948052,0.10989010989011,0.0939060939060939,0.301698301698302,0.517482517482518,0.809190809190809,9.4991595977947,26,35.8023447012741,0.187498771223455,0.031968031968032,0.16983016983017,0.263736263736264,0.235764235764236,0.713286713286713,0.511488511488511,8.27680926364194,16
"out.ml56","Caprifoliaceae","family","seedmass",66,65.603127,136.006804170963,0.000497788887866728,0.003996003996004,0,0.395604395604396,0.175824175824176,0.551448551448551,0.261738261738262,38.1132262891926,2,120.79749746861,0.999319092334303,0.051948051948052,0,0.003996003996004,0.621378621378621,0.655344655344655,0.197802197802198,36.9967528690875,26,138.006886302414,0.000183118777829923,0.00599400599400599,0,0.335664335664336,0.177822177822178,0.533466533466533,0.207792207792208,41.8952632286541,3
"out.ml57","Araliaceae","family","seedmass",46,65.500476,69.1332586487973,0.548376878641772,0.047952047952048,0.735264735264735,0.807192807192807,0.103896103896104,0.405594405594406,0.591408591408591,7.05572479180231,24,70.7052569969208,0.249875704256754,0.0659340659340659,0.675324675324675,0.46953046953047,0.127872127872128,0.34965034965035,0.723276723276723,6.66846618459605,33,71.1331512102323,0.201747417101474,0.041958041958042,0.795204795204795,0.759240759240759,0.115884115884116,0.451548451548452,0.595404595404595,6.74671691623702,21
"out.ml58","Pittosporaceae","family","seedmass",21,56.777854,9.81822424397396,0.502373110327291,0.045954045954046,0.505494505494505,0.157842157842158,0.983016983016983,0.0699300699300699,0,19.8063601701565,23,11.8288038032477,0.183837701563332,0.045954045954046,0.443556443556444,0.163836163836164,0.969030969030969,0.0539460539460539,0,19.973768688816,23,10.7594676565678,0.313789188109378,0.01998001998002,0.833166833166833,0.541458541458541,0.935064935064935,0.22977022977023,0,17.9561657430502,10
"out.ml59","Apiaceae","family","seedmass",210,71.448106,193.559263670927,0.000118389869661846,0,0.803196803196803,0.307692307692308,0.33966033966034,0.531468531468531,0.0899100899100899,35.0921822216765,0,175.476532620962,0.999838138620365,0,0.657342657342657,0.231768231768232,0.555444555444555,0.0599400599400599,0.0639360639360639,34.8986877613999,0,195.563018427167,4.34715099732071e-05,0,0.813186813186813,0.28971028971029,0.315684315684316,0.551448551448551,0.193806193806194,34.1728206275817,0
"out.ml60","Boraginaceae","family","seedmass",150,55.795213,232.264757011354,0.251178246119375,0,0.0599400599400599,0.41958041958042,0.995004995004995,0.937062937062937,0.573426573426573,18.9166270308243,0,230.343363037236,0.656458723411926,0,0.017982017982018,0.491508491508492,0.811188811188811,0.375624375624376,0.477522477522478,21.6410732994296,0,234.265629082491,0.0923630304686991,0,0.0839160839160839,0.44955044955045,0.957042957042957,0.995004995004995,0.567432567432567,17.0901098522166,0
"out.ml61","Apocynaceae","family","seedmass",108,37.60825,189.127845514983,9.33838131644655e-05,0,0,0.125874125874126,0.03996003996004,0.267732267732268,0.27972027972028,34.8539844973121,0,170.570515938213,0.99987226220502,0.001998001998002,0.003996003996004,0.569430569430569,0.817182817182817,0.14985014985015,0.377622377622378,24.8222108850836,1,191.127845700479,3.43539818151354e-05,0,0,0.123876123876124,0.037962037962038,0.245754245754246,0.213786213786214,37.6597505840646,0
"out.ml62","Solanaceae","family","seedmass",178,47.027647,296.712246356988,5.39194922986447e-08,0,0,0.013986013986014,0,0.043956043956044,0.03996003996004,133.828299235963,0,263.240702124638,0.999998329963455,0,0,0.0599400599400599,0.00799200799200799,0.723276723276723,0.00799200799200799,117.005688215665,0,289.911667117815,1.6161170531214e-06,0,0,0.01998001998002,0,0.0579420579420579,0.041958041958042,126.060897308173,0
"out.ml63","Acanthaceae","family","seedmass",26,36.720995,56.5577088696953,0.377563752412726,0.495504495504495,0.707292707292707,0.0739260739260739,0.373626373626374,0.023976023976024,0.115884115884116,10.5247750910077,248,58.5577267493056,0.138896700529199,0.523476523476524,0.707292707292707,0.0719280719280719,0.405594405594406,0.025974025974026,0.18981018981019,10.2553939827798,262,56.0629215299964,0.483539547058075,0.27972027972028,0.48951048951049,0.237762237762238,0.443556443556444,0.225774225774226,0.17982017982018,5.77880944996115,140
"out.ml64","Phrymaceae","family","seedmass",24,27.406262,31.1821718017976,0.180303759337206,0.043956043956044,0.581418581418581,0.465534465534466,0.48951048951049,0.887112887112887,0.25974025974026,5.61443704415903,22,28.3223441776441,0.753370239228506,0.105894105894106,0.485514485514486,0.101898101898102,0.597402597402597,0.977022977022977,0.457542457542458,6.13259224096896,53,33.1822937650813,0.0663260014342874,0.03996003996004,0.557442557442557,0.423576423576424,0.527472527472527,0.773226773226773,0.351648351648352,5.05363426871652,20
"out.ml65","Verbenaceae","family","seedmass",28,28.391033,69.7285321499589,0.209827772541148,0.173826173826174,0.015984015984016,0.325674325674326,0.257742257742258,0.621378621378621,0.547452547452547,12.4925277160821,87,67.2821969862609,0.712980909612491,0.35964035964036,0.003996003996004,0.265734265734266,0.113886113886114,0.695304695304695,0.365634365634366,16.9548795615335,180,71.7285323017461,0.0771913178463607,0.177822177822178,0.015984015984016,0.30969030969031,0.185814185814186,0.603396603396603,0.729270729270729,15.2465387731327,89
"out.ml66","Bignoniaceae","family","seedmass",37,24.827548,89.4741750144848,0.00138060125606426,0.163836163836164,0,0.1998001998002,0.433566433566434,0.11988011988012,0.013986013986014,24.6517513467057,82,76.3074832135336,0.998111504032956,0.377622377622378,0.013986013986014,0.843156843156843,0.541458541458541,0.849150849150849,0.013986013986014,16.4924181855998,189,91.474175438124,0.000507894710979447,0.151848151848152,0.001998001998002,0.137862137862138,0.475524475524476,0.0919080919080919,0.027972027972028,23.7344246005888,76
"out.ml67","Scrophulariaceae","family","seedmass",60,37.457895,113.242903028533,0.551174815205299,0.0719280719280719,0.015984015984016,0.051948051948052,0.00799200799200799,0.0619380619380619,0.515484515484515,22.2334037946608,36,115.242913175988,0.202764854229258,0.0919080919080919,0.017982017982018,0.035964035964036,0.001998001998002,0.0599400599400599,0.36963036963037,22.8536328724117,46,114.85585358002,0.246060330565443,0.0759240759240759,0.011988011988012,0.117882117882118,0.00599400599400599,0.185814185814186,0.373626373626374,22.9222506453655,38
"out.ml68","Austrobaileyales","order","seedmass",20,179.240928,30.1652921435284,0.508010346124219,0.143856143856144,0.017982017982018,0.405594405594406,0.167832167832168,0.24975024975025,0.829170829170829,11.622912374865,72,31.1801042865128,0.305850292569094,0.217782217782218,0.01998001998002,0.34965034965035,0.137862137862138,0.153846153846154,0.919080919080919,12.669823703948,109,32.1733044760445,0.186139361306686,0.143856143856144,0.021978021978022,0.343656343656344,0.191808191808192,0.231768231768232,0.921078921078921,11.0622935342498,72
"out.ml69","Alismatales","order","seedmass",56,145.130377,114.309580944728,0.336218103866927,0.033966033966034,0.0539460539460539,0.667332667332667,0.211788211788212,0.997002997002997,0.665334665334665,10.636314270807,17,113.361565321286,0.540107330368352,0.0619380619380619,0.01998001998002,0.363636363636364,0.255744255744256,0.403596403596404,0.861138861138861,10.4791917441334,31,116.30979378877,0.123674565764721,0.013986013986014,0.045954045954046,0.721278721278721,0.183816183816184,0.971028971028971,0.839160839160839,11.2471987413055,7
"out.ml70","Asparagales","order","seedmass",362,124.910686,569.57961627486,0.293436774418308,0,0,0.157842157842158,0.653346653346653,0.785214785214785,0.155844155844156,122.875931677392,0,568.153681519343,0.598621537442959,0,0,0.163836163836164,0.803196803196803,0.721278721278721,0.147852147852148,129.984213494032,0,571.579758354925,0.107941688138734,0,0,0.135864135864136,0.685314685314685,0.811188811188811,0.143856143856144,114.34426600125,0
"out.ml71","Commelinales","order","seedmass",23,100.894026,25.9164820910725,0.212711269978226,0.203796203796204,0.017982017982018,0.655344655344655,0.915084915084915,0.001998001998002,0.017982017982018,27.9451451521864,102,27.916627276887,0.078246422788974,0.217782217782218,0.001998001998002,0.561438561438561,0.977022977022977,0.00599400599400599,0.051948051948052,30.2569990453985,109,23.5085231104272,0.7090423072328,0.0659340659340659,0.0759240759240759,0.395604395604396,0.935064935064935,0.191808191808192,0.035964035964036,14.4255337869203,33
"out.ml72","Arecales","order","seedmass",64,114.999065,279.917655438966,3.32422986907436e-19,0.241758241758242,0,0.001998001998002,0,0.003996003996004,0.0819180819180819,142.4093354553,121,194.821897963105,1,0.879120879120879,0,0,0.021978021978022,0.03996003996004,0.265734265734266,46.1792644377654,440,281.917670811885,1.22290642670354e-19,0.243756243756244,0,0,0,0.00799200799200799,0.0919080919080919,145.565212803946,122
"out.ml73","Poales","order","seedmass",1199,90.169528,2064.04478577042,5.79754722610265e-35,0,0,0,0.003996003996004,0,0,368.447795696396,0,1906.37869913295,1,0,0,0,0.163836163836164,0.641358641358641,0,373.508444308578,0,2066.04480564709,2.13277723733815e-35,0,0,0,0.001998001998002,0,0.001998001998002,342.358114614024,0
"out.ml74","Piperales","order","seedmass",33,122.157858,90.3015428108427,0.0213828352039289,0.303696303696304,0.381618381618382,0.0579420579420579,0.807192807192807,0.127872127872128,0.015984015984016,11.4212519874552,152,82.6705761149549,0.970752801818288,0.537462537462537,0.799200799200799,0.10989010989011,0.995004995004995,0.639360639360639,0.421578421578422,5.08485553356903,269,92.3020367473125,0.00786436297778259,0.303696303696304,0.443556443556444,0.0579420579420579,0.773226773226773,0.137862137862138,0.025974025974026,9.82329671749189,152
"out.ml75","Laurales","order","seedmass",67,108.800416,205.870971101907,0.000109366594252933,0.113886113886114,0,0.033966033966034,0.011988011988012,0.10989010989011,0.477522477522478,33.9484284786882,57,187.629660186422,0.999850400149617,0.529470529470529,0,0,0.261738261738262,0.173826173826174,0.115884115884116,72.5100970609641,265,207.87099423917,4.02332561301954e-05,0.0799200799200799,0,0.0579420579420579,0.015984015984016,0.163836163836164,0.27972027972028,32.5259598655023,40
"out.ml76","Magnoliales","order","seedmass",71,95.495017,136.151339482263,0.0450689533411585,0.003996003996004,0.417582417582418,0.549450549450549,0.709290709290709,0.715284715284715,0.523476523476524,8.27934208562664,2,130.079478401842,0.938351069668509,0.027972027972028,0.015984015984016,0.251748251748252,0.975024975024975,0.875124875124875,0.245754245754246,14.5761568188462,14,138.151335185389,0.0165799769903323,0,0.333666333666334,0.545454545454545,0.731268731268731,0.721278721278721,0.699300699300699,8.74555900619695,0
"out.ml77","Ranunculales","order","seedmass",216,133.019918,284.607834956913,0.27292140541584,0,0.01998001998002,0.511488511488511,0.00599400599400599,0.353646353646354,0.471528471528472,46.6744762533248,0,282.944504469335,0.626938911007072,0,0.00599400599400599,0.579420579420579,0.011988011988012,0.047952047952048,0.35964035964036,47.5584627621821,0,286.613070585703,0.100139683577089,0,0.037962037962038,0.517482517482518,0.00999000999000999,0.333666333666334,0.305694305694306,46.1371014037275,0
"out.ml78","Saxifragales","order","seedmass",157,108.091551,210.928148207869,0.415246611864732,0,0.021978021978022,0.903096903096903,0.823176823176823,0.013986013986014,0.989010989010989,34.6761916675765,0,212.93355963171,0.152347923764228,0,0.011988011988012,0.833166833166833,0.749250749250749,0.00999000999000999,0.645354645354645,32.579965794679,0,210.847165940275,0.43240546437104,0,0.15984015984016,0.807192807192807,0.557442557442557,0.0759240759240759,0.779220779220779,28.8949317784462,0
"out.ml79","Geraniales","order","seedmass",53,109.434275,67.5024663648641,0.527421295883075,0.00799200799200799,0.14985014985015,0.437562437562438,0.227772227772228,0.683316683316683,0.829170829170829,10.2146843864524,4,68.7790124215219,0.27858594844639,0.00599400599400599,0.037962037962038,0.313686313686314,0.32967032967033,0.543456543456543,0.967032967032967,11.9445007923595,3,69.502824036143,0.193992755670535,0,0.12987012987013,0.497502497502497,0.207792207792208,0.683316683316683,0.969030969030969,9.275576676843,0
"out.ml80","Myrtales","order","seedmass",499,88.200515,1380.04715386529,9.31894551564984e-19,0,0,0,0,0,0,269.635429694972,0,1297.01301929191,1,0,0,0,0,0.251748251748252,0.013986013986014,164.09014357764,0,1382.04725139188,3.42808129998063e-19,0,0,0,0,0,0,258.178505594216,0
"out.ml81","Brassicales","order","seedmass",299,77.696061,746.771451491724,2.48713951491244e-17,0,0,0,0.001998001998002,0,0.011988011988012,159.304342018031,0,670.305824851768,1,0,0,0,0.205794205794206,0.0999000999000999,0.041958041958042,149.61506952229,0,748.771463072042,9.14962197069378e-18,0,0,0,0.003996003996004,0,0.00599400599400599,153.708131983197,0
"out.ml82","Malvales","order","seedmass",267,80.999558,574.135028953146,0.00185313848561534,0,0,0.561438561438561,0,0.679320679320679,0.41958041958042,61.1316377702346,0,561.558355886236,0.997465153043287,0,0,0.661338661338661,0.003996003996004,0.0639360639360639,0.25974025974026,55.1833775293766,0,576.13509666248,0.000681708471097448,0,0,0.573426573426573,0,0.713286713286713,0.433566433566434,62.5437142376631,0
"out.ml83","Sapindales","order","seedmass",371,73.83406,710.602738854768,0.000234684225784087,0,0,0.603396603396603,0,0.751248751248751,0.0679320679320679,83.2426556611917,0,693.888841560349,0.999679031241688,0,0,0.21978021978022,0,0,0.0679320679320679,77.1854962437383,0,712.603919929871,8.62845325284395e-05,0,0,0.569430569430569,0,0.727272727272727,0.135864135864136,78.9262199623617,0
"out.ml84","Zygophyllales","order","seedmass",33,83.605798,60.5672786765106,0.384398740384609,0.0899100899100899,0.581418581418581,0.897102897102897,0.271728271728272,0.913086913086913,0.505494505494505,4.01113608150593,45,60.1474231309231,0.474190041628666,0.187812187812188,0.587412587412587,0.979020979020979,0.461538461538462,0.26973026973027,0.465534465534466,4.81265291673214,94,62.5672953061401,0.141411217986725,0.0939060939060939,0.553446553446553,0.989010989010989,0.20979020979021,0.975024975024975,0.529470529470529,4.27423707172085,47
"out.ml85","Malpighiales","order","seedmass",378,105.848039,838.938525775313,0.247270956057261,0,0,0.859140859140859,0.001998001998002,0.343656343656344,0.02997002997003,122.965719529983,0,836.969686854814,0.661760814806963,0,0,0.907092907092907,0,0.021978021978022,0.02997002997003,115.749378023169,0,840.938474591876,0.0909682291357761,0,0,0.843156843156843,0,0.363636363636364,0.00999000999000999,113.86097760914,0
