"taxa","rank","trait","size","age","aic.bm","aic.ou","aic.eb","aicw.bm","aicw.ou","aicw.eb","m.sig.ml.bm","c.var.ml.bm","s.var.ml.bm","s.asr.ml.bm","s.hgt.ml.bm","d.cdf.ml.bm","mv.ml.bm","mean.diag.bm","m.sig.ml.ou","c.var.ml.ou","s.var.ml.ou","s.asr.ml.ou","s.hgt.ml.ou","d.cdf.ml.ou","mv.ml.ou","mean.diag.ou","m.sig.ml.eb","c.var.ml.eb","s.var.ml.eb","s.asr.ml.eb","s.hgt.ml.eb","d.cdf.ml.eb","mv.ml.eb","mean.diag.eb"
"random","timeslice","seed_mass",36,45.497681,64.8551362725465,50.1982575916347,66.85520020038,0.000656008326746614,0.999102667410398,0.000241324262855436,0.165834165834166,0.271728271728272,0,0.255744255744256,0,0.155844155844156,19.4758229397529,917,0.819180819180819,0.22977022977023,0.275724275724276,0.711288711288711,0.609390609390609,0.27972027972028,4.54797658814035,590,0.165834165834166,0.271728271728272,0,0.255744255744256,0,0.155844155844156,19.4761370269636,917
"random","timeslice","seed_mass",150,92.30532,265.982868870382,262.690405175227,267.983512554689,0.152551644824983,0.791345800400013,0.0561025547750042,0.0679320679320679,0,0,0.001998001998002,0.045954045954046,0.283716283716284,47.0975311646346,966,0.175824175824176,0,0.031968031968032,0.001998001998002,0.213786213786214,0.191808191808192,38.0849259053905,912,0.0679320679320679,0,0,0.001998001998002,0.045954045954046,0.283716283716284,47.113504938216,966
"random","timeslice","seed_mass",155,81.886174,158.435404144972,144.317949542499,160.436500397464,0.000858861710557657,0.998825353860499,0.000315784428943722,0.113886113886114,0.03996003996004,0,0.147852147852148,0,0.721278721278721,22.2924203107049,943,0.535464535464535,0.155844155844156,0.021978021978022,0.53946053946054,0.411588411588412,0.703296703296703,8.82860684426741,732,0.117882117882118,0.03996003996004,0,0.147852147852148,0,0.721278721278721,22.268388284663,941
"random","timeslice","seed_mass",57,89.629771,68.2457699242297,70.2478825360125,69.7722752450466,0.545363680543102,0.200416273293357,0.254220046163542,0.965034965034965,0.425574425574426,0.911088911088911,0.631368631368631,0.411588411588412,0.759240759240759,3.88779482145384,483,0.967032967032967,0.427572427572428,0.909090909090909,0.631368631368631,0.407592407592408,0.759240759240759,3.89243205967443,484,0.977022977022977,0.321678321678322,0.771228771228771,0.611388611388611,0.811188811188811,0.905094905094905,2.87792557977395,511
"random","timeslice","seed_mass",75,84.996371,94.4033057275484,95.2739433774365,96.4037572735135,0.496313697225053,0.321143914986151,0.182542387788796,0.407592407592408,0.045954045954046,0.0539460539460539,0.261738261738262,0.127872127872128,0.481518481518482,9.35302647023218,796,0.525474525474525,0.041958041958042,0.121878121878122,0.33966033966034,0.30969030969031,0.487512487512487,7.61931817351378,737,0.3996003996004,0.047952047952048,0.0539460539460539,0.261738261738262,0.127872127872128,0.481518481518482,9.35829848267361,800
"random","timeslice","seed_mass",34,67.819439,18.3828872875524,9.90271334404219,20.3839433024947,0.0141279706748239,0.980677382904795,0.00519464642038067,0.2997002997003,0.585414585414585,0.123876123876124,0.445554445554446,0.0599400599400599,0.457542457542458,5.45239519705915,850,0.889110889110889,0.525474525474525,0.693306693306693,0.563436563436563,0.593406593406593,0.541458541458541,1.46902081776546,555,0.277722277722278,0.593406593406593,0.125874125874126,0.443556443556444,0.0639360639360639,0.445554445554446,5.52951239008316,861
"random","timeslice","seed_mass",49,73.989455,56.2286067888685,48.6609009735609,58.2289543855578,0.0220492570465802,0.969840684230152,0.00811005872326764,0.595404595404595,0.517482517482518,0.041958041958042,0.481518481518482,0.025974025974026,0.759240759240759,5.13510243558812,702,0.909090909090909,0.757242757242757,0.685314685314685,0.831168831168831,0.907092907092907,0.515484515484515,0.729593578403168,545,0.595404595404595,0.517482517482518,0.041958041958042,0.481518481518482,0.025974025974026,0.759240759240759,5.13529299709241,702
"random","timeslice","seed_mass",499,88.200515,1380.04716099846,1297.01303247902,1382.04725783472,0.000000000000000000931897372381051,1,0.000000000000000000342809285994754,0.001998001998002,0,0,0,0,0.001998001998002,691.084960985187,999,0.01998001998002,0,0,0,0,0.003996003996004,374.094744679734,990,0.001998001998002,0,0,0,0,0.001998001998002,691.088263919153,999
"random","timeslice","seed_mass",299,77.696061,746.771452874668,670.305824449965,748.77146445408,0.0000000000000000248713729545669,1,0.00000000000000000914961380996481,0.251748251748252,0,0,0,0,0.001998001998002,241.329490467236,874,0.721278721278721,0,0,0.513486513486514,0,0.00799200799200799,156.702293412291,639,0.253746253746254,0,0,0,0,0.001998001998002,241.328605719075,873
"random","timeslice","seed_mass",267,80.999558,574.135032763539,561.558357504325,576.135100475307,0.00185313645944571,0.997465155815648,0.000681707724906765,0.001998001998002,0,0,0,0,0.025974025974026,164.765640971705,999,0.01998001998002,0,0.001998001998002,0,0.197802197802198,0.015984015984016,109.99049050423,990,0.001998001998002,0,0,0,0,0.025974025974026,164.761303686092,999
"random","timeslice","seed_mass",371,73.83406,710.602741737058,693.88873027285,712.603922810622,0.00023467083354174,0.999679049557685,0.0000862796087728096,0.045954045954046,0,0.00599400599400599,0,0.00799200799200799,0.043956043956044,118.676489938433,977,0.215784215784216,0,0.221778221778222,0.001998001998002,0.679320679320679,0.0559440559440559,83.5844279539435,892,0.045954045954046,0,0.00599400599400599,0,0.00799200799200799,0.043956043956044,118.672933848443,977
"random","timeslice","seed_mass",33,83.605798,60.5672787599753,60.1474505148678,62.5672953894076,0.384401228517563,0.474186638156418,0.141412133326019,0.715284715284715,0.28971028971029,0.273726273726274,0.117882117882118,0.283716283716284,0.385614385614386,5.92755787061316,642,0.813186813186813,0.569430569430569,0.665334665334665,0.2997002997003,0.905094905094905,0.261738261738262,3.57904219260126,593,0.717282717282717,0.287712287712288,0.273726273726274,0.117882117882118,0.283716283716284,0.385614385614386,5.92667210228605,641
"random","timeslice","seed_mass",53,67.743585,118.582177814305,119.658689820504,120.582308072676,0.51239458612933,0.29911825628105,0.18848715758962,0.391608391608392,0.001998001998002,0.033966033966034,0.051948051948052,0.293706293706294,0.36963036963037,30.3467489561268,804,0.521478521478521,0.001998001998002,0.047952047952048,0.0819180819180819,0.581418581418581,0.353646353646354,28.0903262511872,739,0.391608391608392,0.001998001998002,0.033966033966034,0.051948051948052,0.293706293706294,0.36963036963037,30.3461288360015,804
"random","timeslice","seed_mass",36,88.04912,136.676884174906,123.123925095985,138.67692742992,0.00113850636276599,0.998442669610947,0.000418824026286977,0.463536463536464,0,0,0.003996003996004,0.031968031968032,0.015984015984016,101.429399544894,768,0.755244755244755,0,0,0.0899100899100899,0.23976023976024,0.23976023976024,34.4249641316419,622,0.463536463536464,0,0,0.003996003996004,0.031968031968032,0.015984015984016,101.429499020158,768
"random","timeslice","seed_mass",21,17.872609,29.8912167012864,31.3209120110855,31.8912307534386,0.538461352092392,0.263451178389958,0.19808746951765,0.445554445554446,0.549450549450549,0.471528471528472,0.357642357642358,0.895104895104895,0.663336663336663,3.39997607853149,777,0.611388611388611,0.537462537462537,0.383616383616384,0.325674325674326,0.821178821178821,0.753246753246753,3.82927017941604,694,0.447552447552448,0.549450549450549,0.471528471528472,0.357642357642358,0.895104895104895,0.663336663336663,3.3971056647554,776
"random","timeslice","seed_mass",62,71.185022,123.470322003424,125.470598113723,117.012349870342,0.0375631059314556,0.0138167868084858,0.948620107260059,0.967032967032967,0.00799200799200799,0.211788211788212,0.121878121878122,0.021978021978022,0.297702297702298,20.1667149946087,484,0.979020979020979,0.00799200799200799,0.20979020979021,0.121878121878122,0.01998001998002,0.297702297702298,20.1931285014339,490,0.821178821178821,0.123876123876124,0.773226773226773,0.0599400599400599,0.463536463536464,0.395604395604396,7.75197398641139,589
"random","timeslice","seed_mass",47,89.031939,73.2323611747101,72.9327984586197,75.236737834606,0.395467073424996,0.459366739954048,0.145166186620956,0.849150849150849,0.233766233766234,0.577422577422577,0.00999000999000999,0.411588411588412,0.765234765234765,12.4423730229729,575,0.947052947052947,0.251748251748252,0.491508491508492,0.031968031968032,0.667332667332667,0.549450549450549,7.5797645207224,526,0.827172827172827,0.233766233766234,0.579420579420579,0.00999000999000999,0.411588411588412,0.765234765234765,12.4614835639513,586
"random","timeslice","seed_mass",53,91.360472,103.894230191032,105.103074209971,105.895764093789,0.522469438921243,0.285472151821172,0.192058409257585,0.863136863136863,0.027972027972028,0.545454545454545,0.755244755244755,0.689310689310689,0.993006993006993,5.82600390834257,568,0.909090909090909,0.027972027972028,0.891108891108891,0.649350649350649,0.711288711288711,0.921078921078921,6.39427320186046,545,0.863136863136863,0.027972027972028,0.545454545454545,0.755244755244755,0.687312687312687,0.991008991008991,5.82454748307252,568
"random","timeslice","seed_mass",140,70.964635,315.40120752966,303.389353348052,317.402347939366,0.00245582750556075,0.996641239047928,0.000902933446511085,0.835164835164835,0,0.023976023976024,0.24975024975025,0.051948051948052,0.041958041958042,58.8657202249853,582,0.981018981018981,0,0.371628371628372,0.713286713286713,0.461538461538462,0.0919080919080919,34.0584805895023,509,0.835164835164835,0,0.023976023976024,0.24975024975025,0.051948051948052,0.041958041958042,58.8696387028446,582
"random","timeslice","seed_mass",90,73.38489,150.811924236661,152.171477719301,152.811982630049,0.533447473425321,0.270313897759454,0.196238628815225,0.937062937062937,0.043956043956044,0.989010989010989,0.037962037962038,0.873126873126873,0.42957042957043,10.4841740572696,469,0.925074925074925,0.041958041958042,0.519480519480519,0.0719280719280719,0.655344655344655,0.697302697302697,8.87885516053067,463,0.937062937062937,0.043956043956044,0.995004995004995,0.037962037962038,0.873126873126873,0.42957042957043,10.4838292640183,469
"random","timeslice","seed_mass",207,82.105493,301.858308665343,301.275351659962,303.858378082308,0.369512071298564,0.494556752452744,0.135931176248692,0.017982017982018,0,0,0.00999000999000999,0.001998001998002,0.00599400599400599,95.8913283867948,991,0.041958041958042,0,0,0.033966033966034,0.01998001998002,0.00599400599400599,88.8533479926377,979,0.017982017982018,0,0,0.00999000999000999,0.001998001998002,0.00599400599400599,95.8908007746791,991
"random","timeslice","seed_mass",505,89.277082,995.182892844829,968.015575327314,997.183055415505,0.00000126093066892211,0.999998275236566,0.000000463832765503594,0.003996003996004,0,0,0,0,0,438.102128915137,998,0.03996003996004,0,0,0,0,0,308.96132173372,980,0.003996003996004,0,0,0,0,0,438.091407317847,998
"random","timeslice","seed_mass",1310,72.048792,2203.47943403721,2096.90759602216,2205.4794413471,0.00000000000000000000000721471885213713,1,0.00000000000000000000000265413703879132,0,0,0,0,0,0,795.424083347464,1000,0,0,0,0,0,0,584.09809168061,1000,0,0,0,0,0,0,795.456275206953,1000
"random","timeslice","seed_mass",33,64.840476,81.0295517906733,77.2110939235294,83.029569241599,0.123217049953673,0.831454326081526,0.0453286239648016,0.803196803196803,0.825174825174825,0.0739260739260739,0.04995004995005,0.0919080919080919,0.743256743256743,7.56992881993881,598,0.895104895104895,0.321678321678322,0.789210789210789,0.123876123876124,0.769230769230769,0.227772227772228,5.06273152188225,552,0.803196803196803,0.825174825174825,0.0719280719280719,0.04995004995005,0.0919080919080919,0.743256743256743,7.57063481010838,598
"random","timeslice","seed_mass",602,89.460939,1441.07637572401,1346.88488176649,1443.0763630228,0.00000000000000000000352027803644932,1,0.00000000000000000000129504614111462,0,0,0,0,0,0,580.461187880437,1000,0.033966033966034,0,0,0,0,0,343.658969832479,983,0,0,0,0,0,0,580.459135871207,1000
"random","timeslice","seed_mass",21,65.418613,9.07040533314427,11.0712220664988,9.47823201921909,0.458030172691755,0.168431088279659,0.373538739028586,0.829170829170829,0.609390609390609,0.00999000999000999,0.0859140859140859,0.01998001998002,0.803196803196803,11.2448589145835,415,0.829170829170829,0.609390609390609,0.00999000999000999,0.0879120879120879,0.01998001998002,0.803196803196803,11.2444655367469,415,0.705294705294705,0.761238761238761,0.275724275724276,0.0639360639360639,0.495504495504495,0.233766233766234,9.38621149570403,353
"random","timeslice","seed_mass",43,87.874555,96.388865683227,98.3888534850611,98.1612674890849,0.56176602691245,0.206663432503225,0.231570540584325,0.845154845154845,0.27972027972028,0.769230769230769,0.863136863136863,0.337662337662338,0.903096903096903,3.72060933840182,577,0.847152847152847,0.27972027972028,0.771228771228771,0.863136863136863,0.337662337662338,0.903096903096903,3.71673442124019,576,0.829170829170829,0.303696303696304,0.921078921078921,0.855144855144855,0.513486513486514,0.973026973026973,2.88532512437537,585
"random","timeslice","seed_mass",459,92.447878,1005.31430248116,993.435914580646,1007.31432245343,0.00262469477190037,0.996409743624444,0.000965561603655137,0,0,0,0.127872127872128,0,0,279.442724626526,1000,0.00599400599400599,0,0,0.415584415584416,0,0,262.871946637739,997,0,0,0,0.127872127872128,0,0,279.439017832122,1000
"random","timeslice","seed_mass",23,69.070207,43.3516406375061,36.4282079930608,45.3519682731209,0.0300847329564403,0.958849525209806,0.0110657418337533,0.639360639360639,0.211788211788212,0.035964035964036,0.011988011988012,0.0639360639360639,0.15984015984016,15.7468524576283,680,0.849150849150849,0.941058941058941,0.623376623376623,0.401598401598402,0.935064935064935,0.563436563436563,1.21150662666751,575,0.649350649350649,0.211788211788212,0.035964035964036,0.011988011988012,0.0659340659340659,0.15984015984016,15.7287368763525,675
"random","timeslice","seed_mass",95,91.355927,185.433341133116,175.437845290377,187.433493247866,0.00669132873892239,0.990847256199796,0.00246141506128192,0.0899100899100899,0,0,0.0679320679320679,0.00999000999000999,0.045954045954046,119.973323239886,955,0.457542457542458,0,0,0.357642357642358,0.21978021978022,0.043956043956044,92.914254384253,771,0.0899100899100899,0,0,0.0679320679320679,0.00999000999000999,0.045954045954046,119.946086550775,955
"random","timeslice","seed_mass",278,81.066146,290.783291473212,270.26024296718,292.787987469345,0.0000349507009969459,0.999952221808961,0.0000128274900422151,0.135864135864136,0.185814185814186,0,0.127872127872128,0,0.881118881118881,32.2315459409878,932,0.437562437562438,0.699300699300699,0.00599400599400599,0.131868131868132,0.153846153846154,0.853146853146853,10.2593478870112,781,0.135864135864136,0.185814185814186,0,0.127872127872128,0,0.881118881118881,32.2378531142922,932
"random","timeslice","seed_mass",1156,83.6636720000001,2276.85048187974,2077.02863246912,2278.85053568814,0.0000000000000000000000000000000000000000000406664927503775,1,0.0000000000000000000000000000000000000000000149599641360787,0,0,0,0.33966033966034,0,0,1018.55639720573,1000,0,0,0,0.531468531468531,0,0,744.42413370534,1000,0,0,0,0.33966033966034,0,0,1018.57654531675,1000
"random","timeslice","seed_mass",1619,79.136666,3132.61195256325,3043.15932329692,3062.90662837194,0.0000000000000000000376344858462269,0.999948488426656,0.0000515115733443366,0,0,0,0.017982017982018,0,0,680.01072407758,1000,0.001998001998002,0,0,0.0719280719280719,0,0,578.919466955085,999,0.131868131868132,0,0,0.00799200799200799,0,0,605.205512187702,934
"random","timeslice","seed_mass",38,39.202342,25.28194929771,27.2819501009033,26.4961633902046,0.522792627404726,0.192324582381276,0.284882790213998,0.943056943056943,0.591408591408591,0.321678321678322,0.231768231768232,0.243756243756244,0.0539460539460539,6.39224663998201,528,0.943056943056943,0.591408591408591,0.321678321678322,0.231768231768232,0.241758241758242,0.0539460539460539,6.39248251217478,528,0.825174825174825,0.765234765234765,0.665334665334665,0.337662337662338,0.725274725274725,0.517482517482518,1.50420728213738,587
"random","timeslice","seed_mass",32,41.875495,59.6176338478671,45.0979435956007,61.6176469296259,0.000702541152719197,0.999039010091106,0.000258448756174606,0.261738261738262,0.045954045954046,0.001998001998002,0,0.001998001998002,0.137862137862138,67.4420041291188,869,0.719280719280719,0.565434565434565,0.195804195804196,0.03996003996004,0.745254745254745,0.1998001998002,8.25674380310322,640,0.261738261738262,0.045954045954046,0.001998001998002,0,0.001998001998002,0.137862137862138,67.4320825842669,869
"random","timeslice","seed_mass",77,34.132798,98.3464333970929,100.346431719481,100.333856743809,0.575347567553374,0.211658719171429,0.212993713275197,0.16983016983017,0.001998001998002,0.0979020979020979,0.557442557442557,0.225774225774226,0.737262737262737,15.4676683900798,915,0.171828171828172,0.001998001998002,0.0979020979020979,0.557442557442557,0.225774225774226,0.737262737262737,15.4664249844522,914,0.155844155844156,0.001998001998002,0.0839160839160839,0.557442557442557,0.205794205794206,0.775224775224775,15.3559925611923,922
"random","timeslice","seed_mass",28,42.257101,30.4038390196187,12.7392037219813,32.4046041670908,0.000145910485666835,0.999800432578067,0.0000536569362664095,0.0919080919080919,0,0.00999000999000999,0.415584415584416,0.003996003996004,0.255744255744256,36.4513704168946,954,0.861138861138861,0.03996003996004,0.977022977022977,0.949050949050949,0.45954045954046,0.593406593406593,6.19560423643869,569,0.0919080919080919,0,0.00999000999000999,0.415584415584416,0.003996003996004,0.255744255744256,36.4554984463055,954
"random","timeslice","seed_mass",25,41.166814,29.7107967448042,30.7699255268712,31.7116205887535,0.51109344632018,0.300963216199144,0.187943337480677,0.301698301698302,0.799200799200799,0.011988011988012,0.725274725274725,0.0699300699300699,0.117882117882118,11.5207818680447,849,0.511488511488511,0.747252747252747,0.027972027972028,0.809190809190809,0.317682317682318,0.041958041958042,15.536388185397,744,0.30969030969031,0.797202797202797,0.011988011988012,0.725274725274725,0.0699300699300699,0.117882117882118,11.4864236882666,845
"random","timeslice","seed_mass",21,42.170207,36.7921657992496,36.1142538715359,35.2489150512246,0.218973575218463,0.307325370553318,0.473701054228218,0.509490509490509,0.451548451548452,0.413586413586414,0.00599400599400599,0.421578421578422,0.851148851148851,13.0245506192904,745,0.745254745254745,0.657342657342657,0.42957042957043,0.003996003996004,0.735264735264735,0.533466533466533,12.4174415662306,627,0.153846153846154,0.45954045954046,0.121878121878122,0.047952047952048,0.103896103896104,0.543456543456543,10.8054351752058,923
"random","timeslice","seed_mass",60,32.557838,80.3230538871981,81.7286601490225,82.3229249806913,0.536740299602642,0.265791251851541,0.197468448545817,0.173826173826174,0.003996003996004,0.035964035964036,0.963036963036963,0.205794205794206,0.657342657342657,20.0690630130646,913,0.233766233766234,0.001998001998002,0.0539460539460539,0.987012987012987,0.35964035964036,0.789210789210789,19.8297509236208,883,0.173826173826174,0.003996003996004,0.035964035964036,0.965034965034965,0.205794205794206,0.657342657342657,20.0757721357618,913
"random","timeslice","seed_mass",346,36.281768,452.968247093242,420.215361041585,454.968240117735,0.0000000772326816954937,0.999999894354903,0.000000028412414877636,0.003996003996004,0,0,0.001998001998002,0,0.011988011988012,95.9522279937169,998,0.123876123876124,0,0.015984015984016,0.12987012987013,0.0539460539460539,0.00999000999000999,52.8734456626323,938,0.003996003996004,0,0,0.001998001998002,0,0.011988011988012,95.9663752616598,998
"random","timeslice","seed_mass",63,41.661223,148.043116778541,131.256318305682,150.043265270458,0.000226286466432986,0.999690473575211,0.0000832399583561063,0.043956043956044,0,0.003996003996004,0,0.02997002997003,0.53946053946054,69.3527246194591,978,0.701298701298701,0.00999000999000999,0.01998001998002,0.013986013986014,0.833166833166833,0.915084915084915,20.0438896619566,649,0.043956043956044,0,0.003996003996004,0,0.02997002997003,0.53946053946054,69.3527442817138,978
"random","timeslice","seed_mass",692,19.128619,1066.56968188364,1002.31621620492,1068.56969204208,0.0000000000000111567372773712,0.999999999999985,0.00000000000000410431342812866,0,0,0,0,0,0.001998001998002,289.636404608266,1000,0.023976023976024,0,0,0.235764235764236,0,0.003996003996004,177.96649743743,988,0,0,0,0,0,0.001998001998002,289.63627120825,1000
"random","timeslice","seed_mass",23,27.032269,55.9774033093952,55.5812606294394,57.9774093820599,0.386558931283181,0.471234416883848,0.142206651832971,0.831168831168831,0.557442557442557,0.367632367632368,0.423576423576424,0.317682317682318,0.0979020979020979,4.06010378258968,584,0.877122877122877,0.961038961038961,0.729270729270729,0.505494505494505,0.669330669330669,0.155844155844156,3.21474263402777,561,0.831168831168831,0.557442557442557,0.367632367632368,0.423576423576424,0.317682317682318,0.0979020979020979,4.06060847506019,584
"random","timeslice","seed_mass",39,34.777204,119.051268191034,85.2358987240313,121.051273888774,0.0000000454031298155237,0.99999993789404,0.0000000167028304397131,0.003996003996004,0,0,0.593406593406593,0,0.15984015984016,77.6059017865485,998,0.863136863136863,0.00599400599400599,0.265734265734266,0.609390609390609,1.998001998002,0.957042957042957,NA,568,0.003996003996004,0,0,0.593406593406593,0,0.15984015984016,77.6055166418384,998
"random","timeslice","seed_mass",91,32.1542,127.69777095515,128.804573251429,129.697812705278,0.514704433037868,0.295950340402756,0.189345226559376,0.365634365634366,0.205794205794206,0.153846153846154,0,0.151848151848152,0.979020979020979,29.9235550363222,817,0.455544455544456,0.157842157842158,0.283716283716284,0,0.21978021978022,0.835164835164835,26.5688253061529,772,0.365634365634366,0.205794205794206,0.153846153846154,0,0.151848151848152,0.977022977022977,29.9188020120927,817
"random","timeslice","seed_mass",52,36.797721,110.995731140295,102.476052678356,112.995731140295,0.0138568488216674,0.98104550137742,0.00509764980091229,0.0579420579420579,0,0.001998001998002,0.0879120879120879,0.023976023976024,0.763236763236763,35.4175463146405,971,0.895104895104895,0,0.00799200799200799,0.251748251748252,0.323676323676324,0.985014985014985,28.2084687972396,552,0.0579420579420579,0,0.001998001998002,0.0879120879120879,0.023976023976024,0.763236763236763,35.4175463146405,971
"random","timeslice","seed_mass",118,40.425031,132.332644319826,125.066124512503,134.333963640771,0.025507865286112,0.965114503580337,0.00937763113355137,0.175824175824176,0.553446553446553,0,0.251748251748252,0.001998001998002,0.0919080919080919,15.7258689763534,912,0.561438561438561,0.897102897102897,0.01998001998002,0.509490509490509,0.305694305694306,0.24975024975025,7.81698260856628,719,0.175824175824176,0.553446553446553,0,0.251748251748252,0.001998001998002,0.0919080919080919,15.7377525016145,912
"random","timeslice","seed_mass",32,29.260971,27.6437662090364,29.2475883504762,29.6438379350578,0.550558523422728,0.246909578182239,0.202531898395033,0.837162837162837,0.215784215784216,0.971028971028971,0.135864135864136,0.873126873126873,0.991008991008991,3.72631639962134,581,0.883116883116883,0.211788211788212,0.935064935064935,0.165834165834166,0.417582417582418,0.979020979020979,4.09345033101818,558,0.843156843156843,0.215784215784216,0.971028971028971,0.135864135864136,0.875124875124875,0.991008991008991,3.72345251154865,578
"random","timeslice","seed_mass",22,36.398807,9.03507553753949,6.36419953472826,9.75890304825047,0.181884217839895,0.691462085557475,0.12665369660263,0.417582417582418,0.27972027972028,0.471528471528472,0.2997002997003,0.0879120879120879,0.475524475524476,7.48923634824143,791,0.863136863136863,0.735264735264735,0.603396603396603,0.585414585414585,0.687312687312687,0.023976023976024,5.19184903503229,568,0.685314685314685,0.45954045954046,0.291708291708292,0.321678321678322,0.33966033966034,0.111888111888112,5.39077442274189,343
"random","timeslice","seed_mass",34,32.642112,37.3638757611663,32.2566617524711,39.3640010881899,0.0703173619068826,0.903815947238638,0.0258666908544797,0.509490509490509,0.315684315684316,0.125874125874126,0.031968031968032,0.253746253746254,0.23976023976024,11.0725211381786,745,0.935064935064935,0.761238761238761,0.403596403596404,0.31968031968032,0.2997002997003,0.271728271728272,5.55558404379788,532,0.4995004995005,0.317682317682318,0.125874125874126,0.031968031968032,0.255744255744256,0.23976023976024,11.0803333055969,750
"random","timeslice","seed_mass",33,42.615916,16.756716792623,10.6423220429232,18.7567439270933,0.0441779197482905,0.939570152317815,0.0162519279338948,0.355644355644356,0.701298701298701,0.447552447552448,0.493506493506494,0.251748251748252,0.383616383616384,3.23297900283875,822,0.845154845154845,0.487512487512487,0.687312687312687,0.495504495504495,0.525474525474525,0.509490509490509,1.98366314951432,577,0.361638361638362,0.701298701298701,0.447552447552448,0.493506493506494,0.251748251748252,0.383616383616384,3.23106040509103,819
"random","timeslice","seed_mass",32,42.246731,41.6524691550213,38.1641603809216,43.6524132607706,0.141064587821026,0.807039200112617,0.0518962120663565,0.727272727272727,0.977022977022977,0.157842157842158,0.911088911088911,0.11988011988012,0.195804195804196,3.86433177694434,636,0.877122877122877,0.493506493506494,0.475524475524476,0.613386613386613,0.529470529470529,0.181818181818182,3.66268234349545,561,0.721278721278721,0.977022977022977,0.157842157842158,0.911088911088911,0.11988011988012,0.195804195804196,3.869695399939,639
"random","timeslice","seed_mass",66,29.693175,159.885410175643,133.315818342109,161.88552431633,0.00000170014291578886,0.999997674445152,0.000000625411932279713,0.525474525474525,0,0,0,0,0.033966033966034,223.997405070087,737,0.799200799200799,0,0.003996003996004,0,0.337662337662338,0.181818181818182,50.47435984919,600,0.525474525474525,0,0,0,0,0.033966033966034,223.994441817428,737
"random","timeslice","seed_mass",21,35.832903,64.2840861086644,54.7771967721757,66.2840859383482,0.00852144421082846,0.988343691387959,0.00313486440121239,0.675324675324675,0.015984015984016,0.035964035964036,0.161838161838162,0.0599400599400599,0.697302697302697,12.4179732255192,662,0.817182817182817,0.215784215784216,0.14985014985015,0.783216783216783,0.581418581418581,0.807192807192807,3.67129779321258,591,0.675324675324675,0.015984015984016,0.035964035964036,0.161838161838162,0.0599400599400599,0.697302697302697,12.419276551369,662
"random","timeslice","seed_mass",23,31.224082,34.4498315730318,28.7482489574302,36.4498917163169,0.0535637701295039,0.926731812601321,0.0197044172691751,0.571428571428571,0.715284715284715,0.00999000999000999,0.04995004995005,0.00999000999000999,0.695304695304695,9.37554891449795,714,0.827172827172827,0.183816183816184,0.341658341658342,0.45954045954046,0.715284715284715,0.135864135864136,4.8065157907658,586,0.573426573426573,0.715284715284715,0.00999000999000999,0.04995004995005,0.00999000999000999,0.695304695304695,9.36480058247614,713
"random","timeslice","seed_mass",30,32.072646,73.6379770858269,55.4381654028639,75.6379824030122,0.000111659266243196,0.999847263694497,0.0000410770392599023,0.675324675324675,0.00599400599400599,0.003996003996004,0,0.003996003996004,0.45954045954046,59.7657940438836,662,0.847152847152847,0.373626373626374,0.487512487512487,0.047952047952048,0.487512487512487,0.769230769230769,6.06939851631979,576,0.671328671328671,0.00599400599400599,0.003996003996004,0,0.003996003996004,0.45954045954046,59.7650426728512,664
"random","timeslice","seed_mass",103,35.102438,322.972656685018,307.865790782653,324.972658643098,0.000523931355668298,0.9992833252587,0.000192743385631833,0.193806193806194,0,0,0,0,0.021978021978022,95.0097895199033,903,0.411588411588412,0,0,0.0719280719280719,0.037962037962038,0.0599400599400599,57.4194654806824,794,0.193806193806194,0,0,0,0,0.021978021978022,95.0096908940989,903
"random","timeslice","seed_mass",208,39.545626,477.131625382232,432.047644747155,479.131792852859,0.000000000162232549747735,0.99999999977809,0.0000000000596770224576094,0.00599400599400599,0,0,0.227772227772228,0,0.00799200799200799,166.406965589012,997,0.0859140859140859,0,0,0.371628371628372,0,0.013986013986014,102.31065763421,957,0.00599400599400599,0,0,0.227772227772228,0,0.00799200799200799,166.407505720898,997
"random","timeslice","seed_mass",231,34.754919,513.730782727396,443.359120084493,515.730824913585,0.000000000000000523585506117677,0.999999999999999,0.000000000000000192612280564172,0.531468531468531,0,0,0,0,0.0839160839160839,149.948671848202,734,0.977022977022977,0,0.003996003996004,0.00799200799200799,0.767232767232767,0.35964035964036,39.3825705588778,511,0.531468531468531,0,0,0,0,0.0839160839160839,149.945411508918,734
"random","timeslice","seed_mass",21,36.874084,47.0206277855376,37.3875568122494,49.020652267719,0.00800613397229897,0.989048609989395,0.00294525603830609,0.647352647352647,0.001998001998002,0.00599400599400599,0,0.01998001998002,0.829170829170829,39.0496352301035,676,0.803196803196803,0.331668331668332,0.113886113886114,0.0719280719280719,0.583416583416583,0.691308691308691,6.75285176156482,598,0.647352647352647,0.001998001998002,0.00599400599400599,0,0.01998001998002,0.829170829170829,39.0496094506876,676
"random","timeslice","seed_mass",45,42.020694,158.0252508949,99.5016714485367,160.025250838257,0.000000000000195779039093684,0.999999999999732,0.0000000000000720230855346575,0.0619380619380619,0,0,0,0,0.051948051948052,245.569651361128,969,0.871128871128871,0.407592407592408,0.00799200799200799,0.549450549450549,1.998001998002,0.0699300699300699,NA,564,0.0619380619380619,0,0,0,0,0.051948051948052,245.567655876517,969
